order_item_id,order_id,product_id,quantity,unit_price,discount_amount,total_line_amount,created_at,updated_at
905,310,99,1,35.71,2.08,33.63,2025-04-26 09:43:11,2025-05-01 08:35:50
906,311,79,1,497.39,36.82,460.57,2024-05-28 06:11:48,2024-06-02 02:41:17
907,311,18,3,324.06,272.26,699.92,2024-03-01 19:08:36,2024-03-02 10:49:01
908,311,9,1,454.04,83.63,370.41,2025-09-10 04:35:48,2025-09-15 12:58:55
909,311,2,1,39.96,5.37,34.59,2024-12-11 12:55:33,2024-12-14 18:36:05
910,312,44,3,285.27,2.62,853.19,2024-08-29 22:02:52,2024-09-03 02:26:46
911,313,76,5,350.48,158.89,1593.51,2025-07-22 23:09:49,2025-07-23 19:29:21
912,313,59,4,392.17,273.55,1295.13,2025-05-13 22:26:48,2025-05-20 21:12:22
913,313,55,1,172.71,22.75,149.96,2025-09-25 14:01:24,2025-09-28 12:21:36
914,313,46,4,242.53,196.62,773.50,2024-11-15 03:32:13,2024-11-20 16:20:08
915,313,50,3,43.66,13.15,117.83,2025-05-17 13:39:00,2025-05-18 09:18:06
916,314,118,4,481.42,52.39,1873.29,2024-01-27 18:31:04,2024-01-29 13:30:24
917,314,13,1,291.37,53.34,238.03,2024-07-15 05:27:20,2024-07-17 05:42:36
918,314,78,1,266.97,46.05,220.92,2025-04-26 21:38:09,2025-04-29 21:43:30
919,315,23,4,344.67,150.05,1228.63,2024-05-10 21:10:56,2024-05-11 00:21:41
920,315,20,5,497.64,424.52,2063.68,2023-05-05 19:27:24,2023-05-06 22:50:21
921,315,68,1,469.88,24.92,444.96,2023-10-01 07:12:36,2023-10-07 06:11:34
922,315,112,4,161.06,161.75,482.49,2024-08-20 01:13:43,2024-08-20 02:56:55
923,315,7,1,281.13,38.86,242.27,2024-03-05 02:33:27,2024-03-11 16:52:43
924,316,29,5,404.25,260.28,1760.97,2023-03-15 09:03:26,2023-03-20 11:20:33
925,317,67,2,195.50,0.14,390.86,2025-09-02 04:57:35,2025-09-08 03:42:39
926,317,101,2,104.57,43.78,165.36,2024-09-18 10:30:23,2024-09-21 11:16:11
927,317,74,2,394.99,220.42,569.56,2024-03-14 01:30:24,2024-03-19 12:00:39
928,317,81,4,102.66,40.28,370.36,2025-08-04 17:15:03,2025-08-11 13:39:47
929,317,46,1,26.28,0.42,25.86,2025-07-29 16:24:41,2025-08-01 23:26:46
930,318,87,1,415.93,89.87,326.06,2023-10-16 13:46:01,2023-10-18 09:46:33
931,318,26,3,92.43,32.35,244.94,2024-07-21 14:38:50,2024-07-27 09:00:08
932,318,68,2,298.05,1.88,594.22,2023-06-05 10:04:32,2023-06-08 12:33:31
933,318,67,2,372.07,99.20,644.94,2023-07-09 15:33:00,2023-07-11 13:58:56
934,319,23,3,469.89,281.08,1128.59,2024-01-16 00:36:20,2024-01-22 15:27:21
935,319,16,3,316.91,135.18,815.55,2025-07-11 07:38:36,2025-07-13 11:28:38
936,319,48,5,232.05,36.94,1123.31,2025-01-06 09:18:43,2025-01-07 17:44:26
937,319,98,4,136.89,12.90,534.66,2024-02-17 06:51:24,2024-02-18 03:22:17
938,320,104,5,369.17,382.75,1463.10,2024-09-01 03:02:32,2024-09-02 18:35:57
939,320,90,2,186.39,71.08,301.70,2025-01-27 00:03:55,2025-01-27 17:18:06
940,321,1,3,267.80,96.47,706.93,2024-02-24 18:13:49,2024-02-28 02:20:28
941,321,48,3,115.00,41.05,303.95,2023-07-20 10:02:31,2023-07-27 06:04:03
942,322,37,2,74.97,29.05,120.89,2023-08-01 12:40:23,2023-08-07 23:28:48
943,322,3,4,226.41,159.29,746.35,2023-05-22 16:04:07,2023-05-22 20:03:49
944,323,24,3,198.79,3.13,593.24,2024-08-01 21:19:02,2024-08-05 18:37:59
945,323,27,3,288.72,184.19,681.97,2024-10-17 13:31:19,2024-10-18 12:00:47
946,323,98,2,115.13,54.66,175.60,2025-10-13 12:48:04,2025-10-17 11:03:04
947,323,14,2,217.65,21.57,413.73,2024-03-19 11:53:17,2024-03-20 02:36:12
948,323,29,1,170.26,37.16,133.10,2025-09-01 03:35:31,2025-09-02 15:32:57
949,324,76,2,239.50,24.01,454.99,2023-02-01 21:35:47,2023-02-03 03:37:23
950,324,23,3,245.64,45.79,691.13,2023-10-05 06:14:25,2023-10-05 06:28:10
951,325,51,1,262.82,22.60,240.22,2025-09-28 04:47:48,2025-10-04 14:17:16
952,325,5,5,346.54,329.98,1402.72,2025-01-21 23:17:53,2025-01-23 04:50:20
953,325,63,4,330.34,305.18,1016.18,2023-05-20 23:16:30,2023-05-21 01:51:47
954,326,40,5,421.43,45.40,2061.75,2023-05-05 21:33:04,2023-05-08 15:25:58
955,327,110,2,119.73,13.30,226.16,2023-08-06 07:21:59,2023-08-10 02:02:08
956,328,12,2,382.60,158.56,606.64,2024-09-17 11:12:47,2024-09-17 15:14:44
957,328,5,5,39.25,31.93,164.32,2025-03-13 19:13:10,2025-03-18 07:49:47
958,328,63,1,409.86,37.00,372.86,2025-09-19 06:15:13,2025-09-22 04:26:37
959,328,46,5,157.19,197.86,588.09,2023-11-01 05:53:20,2023-11-05 21:16:29
960,328,79,3,301.43,88.84,815.45,2024-09-19 06:41:10,2024-09-19 23:18:10
961,329,1,5,262.56,235.27,1077.53,2025-03-06 06:23:46,2025-03-06 17:48:11
962,329,101,5,132.26,92.20,569.10,2025-01-12 21:52:05,2025-01-17 22:43:02
963,329,43,1,153.14,44.85,108.29,2024-08-31 18:13:12,2024-09-03 15:52:30
964,330,4,2,297.82,171.51,424.13,2024-10-08 10:13:12,2024-10-09 17:14:12
965,330,105,3,400.94,321.55,881.27,2023-04-17 17:41:50,2023-04-21 23:03:54
966,330,66,3,41.83,18.40,107.09,2023-12-30 10:44:45,2024-01-03 21:26:26
967,330,106,3,364.98,219.95,874.99,2023-09-27 20:10:33,2023-09-27 22:30:47
968,331,22,3,400.06,162.10,1038.08,2023-05-05 22:23:32,2023-05-11 19:04:21
969,331,96,3,256.30,81.90,687.00,2023-08-21 00:16:37,2023-08-23 17:31:19
970,331,106,3,371.73,52.97,1062.22,2024-04-03 08:25:37,2024-04-10 05:16:10
971,331,6,2,57.15,4.56,109.74,2023-12-11 09:50:24,2023-12-17 08:37:44
972,332,76,4,202.94,124.81,686.95,2024-11-18 17:29:55,2024-11-24 18:19:55
973,332,118,5,178.23,5.58,885.57,2023-03-10 17:52:35,2023-03-16 13:37:26
974,332,103,3,331.15,222.72,770.73,2023-08-05 21:46:35,2023-08-12 10:24:17
975,333,95,3,463.03,158.42,1230.67,2025-01-26 08:16:08,2025-01-28 16:19:07
976,333,55,2,112.91,52.93,172.89,2024-04-21 04:25:17,2024-04-22 04:18:44
977,333,14,4,81.76,59.50,267.54,2023-02-25 07:25:55,2023-02-28 13:59:17
978,333,9,1,186.28,47.78,138.50,2023-05-15 03:03:37,2023-05-17 11:00:07
979,333,107,5,243.22,71.27,1144.83,2025-04-22 08:16:08,2025-04-26 09:59:16
980,334,84,1,199.06,55.05,144.01,2024-08-08 17:52:27,2024-08-10 21:11:56
981,335,82,1,149.89,3.99,145.90,2023-08-12 01:19:06,2023-08-15 04:42:40
982,335,51,4,440.80,436.15,1327.05,2023-05-10 14:28:43,2023-05-13 12:49:25
983,336,5,2,405.82,167.98,643.66,2024-12-02 10:59:51,2024-12-03 17:58:38
984,337,23,2,24.48,10.29,38.67,2024-08-07 18:42:06,2024-08-10 21:08:08
985,337,114,4,394.47,303.11,1274.77,2025-05-10 20:35:33,2025-05-12 12:01:05
986,337,81,2,77.58,6.47,148.69,2025-04-04 04:11:07,2025-04-10 14:52:08
987,337,97,5,412.17,27.18,2033.67,2023-01-15 04:10:03,2023-01-17 06:02:15
988,337,40,4,74.55,0.36,297.84,2025-06-30 11:58:29,2025-07-03 02:12:57
989,338,107,5,266.18,197.14,1133.76,2025-04-02 21:56:35,2025-04-04 11:53:47
990,339,17,4,41.80,48.18,119.02,2024-08-20 20:26:28,2024-08-26 06:39:18
991,339,49,2,485.83,123.71,847.95,2025-05-26 15:52:04,2025-05-29 03:00:42
992,339,101,4,22.12,1.63,86.85,2025-07-31 05:00:32,2025-08-01 22:25:17
993,339,36,4,499.77,510.60,1488.48,2023-10-26 05:46:18,2023-10-26 18:03:31
994,339,67,3,113.89,101.99,239.68,2025-04-03 13:41:11,2025-04-07 08:38:14
995,340,48,1,492.58,68.09,424.49,2025-01-13 02:50:25,2025-01-16 06:23:09
996,340,28,3,123.01,59.34,309.69,2024-01-28 03:04:55,2024-01-29 07:29:04
997,340,72,1,381.32,29.19,352.13,2024-08-20 04:07:08,2024-08-24 15:04:53
998,340,98,3,340.18,58.14,962.40,2025-07-17 12:11:07,2025-07-23 13:55:06
999,341,23,4,470.75,214.48,1668.52,2023-06-16 09:54:12,2023-06-22 08:09:07
1000,341,16,5,140.68,184.14,519.26,2023-10-05 13:43:41,2023-10-06 18:22:19
1001,341,103,2,46.67,12.85,80.49,2024-02-18 02:26:00,2024-02-22 18:20:52
1002,341,79,4,320.03,257.81,1022.31,2025-02-13 07:36:05,2025-02-18 14:33:42
1003,342,5,2,127.47,8.86,246.08,2025-06-13 23:19:16,2025-06-18 10:39:37
1004,342,120,5,251.38,352.75,904.15,2024-10-08 10:49:09,2024-10-15 09:00:36
1005,342,24,3,123.65,5.48,365.47,2023-09-20 11:53:55,2023-09-23 22:37:31
1006,342,93,1,448.47,6.05,442.42,2025-05-11 05:29:55,2025-05-11 10:42:54
1007,343,56,2,233.46,105.41,361.51,2024-08-05 20:44:41,2024-08-07 22:09:07
1008,343,37,1,322.41,13.34,309.07,2023-03-30 09:42:04,2023-03-31 11:35:24
1009,344,104,1,323.32,38.57,284.75,2025-06-28 06:33:07,2025-07-01 11:25:32
1010,344,62,1,24.75,0.05,24.70,2023-05-15 03:55:02,2023-05-19 19:57:36
1011,344,83,4,229.80,268.78,650.42,2023-12-01 14:15:26,2023-12-02 13:42:03
1012,344,84,3,160.31,107.80,373.13,2023-07-17 00:18:39,2023-07-19 11:19:54
1013,344,73,1,414.96,60.34,354.62,2023-02-04 17:24:22,2023-02-09 10:05:58
1014,345,8,5,66.03,94.23,235.92,2024-09-02 10:03:43,2024-09-04 10:46:07
1015,345,18,4,107.41,20.29,409.35,2025-10-20 02:51:03,2025-10-26 09:31:41
1016,345,107,5,314.69,293.95,1279.50,2024-12-15 10:29:26,2024-12-21 11:58:10
1017,345,75,3,247.12,22.70,718.66,2024-05-19 07:18:05,2024-05-22 10:34:02
1018,345,63,4,15.58,18.12,44.20,2024-10-16 11:17:27,2024-10-19 00:40:42
1019,346,45,3,285.72,109.84,747.32,2024-08-07 10:43:30,2024-08-08 23:35:31
1020,347,114,3,397.72,55.68,1137.48,2025-03-29 17:51:13,2025-03-31 11:07:59
1021,347,83,2,270.11,143.42,396.80,2024-02-27 19:09:32,2024-03-05 10:03:51
1022,348,106,5,33.18,30.91,134.99,2024-09-13 16:37:32,2024-09-16 15:41:43
1023,348,86,4,463.40,505.74,1347.86,2023-01-02 23:14:15,2023-01-06 21:22:08
1024,348,48,5,445.07,32.45,2192.90,2025-09-05 02:40:53,2025-09-10 06:39:59
1025,348,36,1,28.04,7.91,20.13,2023-05-29 05:59:18,2023-05-30 18:56:33
1026,349,71,3,364.21,170.29,922.34,2024-01-26 22:31:23,2024-01-28 21:40:28
1027,349,88,5,475.24,667.48,1708.72,2023-10-22 18:28:35,2023-10-27 14:24:46
1028,349,31,4,251.10,179.75,824.65,2023-04-13 14:58:08,2023-04-16 16:22:36
1029,350,75,5,470.41,35.68,2316.37,2023-12-24 03:04:16,2023-12-29 17:24:44
1030,350,13,3,339.65,264.17,754.78,2024-04-15 01:35:25,2024-04-18 21:50:24
1031,350,50,2,244.79,84.84,404.74,2024-11-28 18:28:35,2024-12-02 01:19:36
1032,350,114,3,185.63,141.07,415.82,2024-07-04 05:46:39,2024-07-10 11:49:53
1033,351,101,4,149.12,168.75,427.73,2025-08-08 06:16:22,2025-08-11 19:37:35
1034,351,64,2,258.29,19.61,496.97,2024-02-17 13:03:41,2024-02-19 10:36:18
1035,351,44,3,154.20,68.94,393.66,2023-06-26 00:31:21,2023-07-02 10:02:44
1036,352,44,3,269.52,240.85,567.71,2025-09-02 11:15:19,2025-09-05 11:00:01
1037,352,65,2,316.77,85.88,547.66,2024-09-21 13:23:01,2024-09-24 19:10:05
1038,352,106,5,429.70,431.30,1717.20,2023-12-15 03:00:20,2023-12-15 20:13:14
1039,353,73,5,278.08,280.26,1110.14,2025-06-08 19:15:59,2025-06-12 04:23:17
1040,353,94,2,11.42,4.37,18.47,2024-03-14 09:17:21,2024-03-20 17:55:28
1041,353,7,5,249.19,265.10,980.85,2023-05-29 00:25:01,2023-06-02 19:07:18
1042,353,89,4,218.98,160.28,715.64,2025-03-22 19:01:04,2025-03-28 03:08:35
1043,353,21,5,160.14,6.76,793.94,2024-11-01 13:23:57,2024-11-07 12:27:44
1044,354,46,3,338.23,142.16,872.53,2023-04-05 10:12:36,2023-04-06 04:27:19
1045,355,82,3,129.96,26.39,363.49,2023-05-24 16:26:35,2023-05-26 00:24:51
1046,355,103,1,207.03,18.25,188.78,2023-09-18 09:03:45,2023-09-19 02:15:12
1047,355,25,5,295.62,14.12,1463.98,2023-08-02 11:07:42,2023-08-05 17:23:04
1048,356,114,5,254.91,98.16,1176.39,2024-08-20 18:35:16,2024-08-21 04:25:19
1049,357,87,1,37.62,0.30,37.32,2023-01-15 23:16:12,2023-01-16 12:45:34
1050,357,22,1,218.95,3.66,215.29,2024-04-17 04:41:48,2024-04-19 22:45:43
1051,357,34,5,384.87,43.27,1881.08,2023-05-14 01:49:43,2023-05-20 00:39:51
1052,357,101,2,235.62,98.30,372.94,2024-08-03 12:52:05,2024-08-04 09:00:47
1053,358,88,1,74.39,7.58,66.81,2024-08-15 04:34:30,2024-08-16 10:40:33
1054,358,20,5,250.70,304.91,948.59,2023-12-08 08:38:15,2023-12-09 21:43:22
1055,359,8,1,247.37,9.77,237.60,2025-11-19 20:17:28,2025-11-25 06:12:03
1056,359,37,1,40.43,2.33,38.10,2023-11-21 14:13:13,2023-11-25 20:45:55
1057,359,7,3,375.77,171.79,955.52,2024-01-24 10:57:46,2024-01-26 06:00:26
1058,359,21,3,110.63,47.75,284.14,2023-07-28 09:16:01,2023-07-30 08:42:36
1059,359,81,1,109.07,4.12,104.95,2025-09-17 12:49:17,2025-09-20 10:06:41
1060,360,108,2,52.15,10.31,93.99,2025-03-02 14:39:01,2025-03-08 14:18:35
1061,360,17,2,248.45,112.64,384.26,2024-09-20 04:41:45,2024-09-23 21:43:20
1062,360,12,5,215.13,109.14,966.51,2025-07-26 20:19:04,2025-07-28 08:44:53
1063,360,73,2,252.75,69.16,436.34,2025-09-21 12:03:44,2025-09-27 18:33:12
1064,360,90,3,340.09,184.80,835.47,2023-07-31 09:39:13,2023-08-04 23:01:29
1065,361,104,2,490.05,271.56,708.54,2024-10-05 20:24:21,2024-10-10 03:45:07
1066,361,75,2,414.91,154.53,675.29,2025-06-22 06:23:14,2025-06-25 17:27:25
1067,362,6,4,204.45,47.43,770.37,2024-05-25 07:07:18,2024-05-29 11:29:54
1068,362,13,4,420.80,364.78,1318.42,2023-11-06 13:42:17,2023-11-06 19:20:06
1069,363,57,5,440.92,309.36,1895.24,2024-09-13 00:59:32,2024-09-19 18:47:46
1070,363,30,1,209.93,37.09,172.84,2024-12-19 20:33:44,2024-12-23 15:04:59
1071,363,12,2,302.84,48.08,557.60,2024-02-10 20:27:16,2024-02-13 04:30:04
1072,363,26,1,174.05,43.50,130.55,2024-01-23 14:20:29,2024-01-26 11:40:18
1073,363,102,3,225.80,92.11,585.29,2025-11-04 08:01:40,2025-11-07 20:29:38
1074,364,97,2,488.99,55.34,922.64,2024-03-31 03:49:11,2024-04-01 06:12:23
1075,365,76,1,284.13,69.96,214.17,2023-08-29 05:54:54,2023-09-01 18:02:13
1076,365,119,3,67.49,8.15,194.32,2023-02-06 18:58:19,2023-02-09 23:08:57
1077,365,10,1,235.46,60.97,174.49,2025-09-03 09:16:39,2025-09-05 16:33:45
1078,366,118,3,463.95,178.35,1213.50,2024-09-04 21:41:37,2024-09-08 03:00:25
1079,366,104,3,295.12,227.82,657.54,2024-10-24 13:40:04,2024-10-31 04:10:16
1080,366,37,5,221.56,248.67,859.13,2025-04-20 13:38:30,2025-04-23 08:05:15
1081,366,43,1,497.85,140.97,356.88,2025-10-16 12:26:58,2025-10-19 09:24:22
1082,367,119,2,76.44,27.24,125.64,2024-08-29 19:57:27,2024-09-03 02:16:54
1083,367,75,2,196.30,97.74,294.86,2025-07-09 10:18:48,2025-07-11 23:01:43
1084,367,45,2,226.53,44.32,408.74,2023-05-04 08:09:55,2023-05-07 00:20:24
1085,367,4,1,412.04,27.59,384.45,2023-03-10 08:29:07,2023-03-12 20:42:31
1086,368,50,3,12.20,3.39,33.21,2024-04-09 20:10:09,2024-04-12 07:13:50
1087,369,78,1,14.01,2.17,11.84,2025-05-22 14:37:09,2025-05-23 21:21:08
1088,369,63,5,326.43,149.23,1482.92,2025-05-16 18:59:16,2025-05-23 09:07:02
1089,369,66,5,97.64,37.35,450.85,2024-06-17 14:10:06,2024-06-20 10:32:24
1090,369,99,1,140.70,6.66,134.04,2024-12-08 00:58:49,2024-12-14 11:19:08
1091,370,47,2,452.27,252.06,652.48,2025-06-15 01:05:15,2025-06-16 02:23:16
1092,370,78,3,144.52,56.81,376.75,2024-08-15 10:00:04,2024-08-20 05:02:27
1093,371,62,3,266.95,73.09,727.76,2025-02-11 08:23:20,2025-02-17 03:10:13
1094,371,107,5,229.38,242.49,904.41,2024-12-16 13:21:51,2024-12-18 23:23:48
1095,371,45,4,83.58,77.06,257.26,2025-10-06 16:15:23,2025-10-08 20:11:00
1096,371,92,4,238.55,97.33,856.87,2024-11-20 07:52:17,2024-11-25 01:01:17
1097,371,48,1,18.55,3.35,15.20,2025-03-04 21:05:07,2025-03-09 09:21:00
1098,372,104,1,226.86,51.43,175.43,2024-09-19 19:35:04,2024-09-24 05:58:58
1099,373,59,5,274.57,216.93,1155.92,2024-05-24 21:01:36,2024-05-25 03:59:50
1100,373,84,5,151.00,205.71,549.29,2025-07-17 02:20:29,2025-07-19 04:11:18
1101,374,27,4,347.83,108.82,1282.50,2023-07-10 19:05:57,2023-07-11 01:40:16
1102,374,113,3,491.29,407.81,1066.06,2025-06-13 19:49:04,2025-06-16 18:13:07
1103,374,99,2,120.32,70.31,170.33,2023-03-30 12:25:16,2023-04-01 08:29:04
1104,375,23,4,448.92,234.84,1560.84,2024-09-09 13:23:12,2024-09-14 19:00:35
1105,376,48,5,178.42,260.64,631.46,2024-08-14 05:31:38,2024-08-16 17:46:51
1106,377,20,2,276.35,143.46,409.24,2024-01-28 04:31:35,2024-02-01 17:12:08
1107,377,14,2,188.94,74.49,303.39,2024-01-01 06:08:24,2024-01-04 12:46:53
1108,378,80,2,491.80,94.54,889.06,2023-08-27 01:20:18,2023-08-30 02:33:05
1109,378,103,4,418.22,352.22,1320.66,2025-01-06 19:58:40,2025-01-11 08:17:43
1110,379,57,1,202.85,52.56,150.29,2024-11-28 20:06:34,2024-12-03 21:23:21
1111,380,15,2,331.40,175.35,487.45,2025-07-26 18:21:17,2025-07-27 00:21:10
1112,380,62,3,332.28,196.14,800.70,2023-03-31 15:14:06,2023-04-06 00:52:16
1113,380,114,5,7.69,10.08,28.37,2023-02-02 19:26:05,2023-02-07 23:20:07
1114,380,90,1,338.19,63.34,274.85,2023-01-19 06:12:51,2023-01-25 13:01:18
1115,380,61,4,197.78,62.96,728.16,2024-02-11 05:43:16,2024-02-15 21:35:11
1116,381,6,5,189.41,75.27,871.78,2025-02-10 11:37:48,2025-02-12 22:53:29
1117,381,8,3,282.30,145.59,701.31,2024-04-10 18:25:16,2024-04-17 06:43:32
1118,381,104,1,171.02,50.15,120.87,2023-04-30 18:54:22,2023-05-05 09:30:09
1119,382,103,1,411.29,105.35,305.94,2024-12-08 07:12:54,2024-12-10 07:33:22
1120,383,118,3,145.79,114.82,322.55,2025-08-04 09:04:52,2025-08-04 20:39:57
1121,383,116,1,115.55,27.01,88.54,2025-09-30 19:30:55,2025-10-04 03:07:09
1122,383,73,4,125.26,149.51,351.53,2024-09-04 07:22:08,2024-09-06 07:47:50
1123,383,31,4,478.49,19.59,1894.37,2024-10-07 11:57:29,2024-10-10 10:56:32
1124,383,18,2,203.04,113.68,292.40,2023-08-05 04:42:26,2023-08-10 00:21:06
1125,384,78,4,162.81,16.13,635.11,2023-10-05 19:55:47,2023-10-09 19:18:56
1126,384,57,4,225.62,256.19,646.29,2024-07-17 07:05:17,2024-07-19 20:46:16
1127,384,38,3,193.31,134.58,445.35,2023-09-24 22:46:04,2023-09-27 19:24:42
1128,385,105,3,318.41,254.28,700.95,2024-11-23 12:49:12,2024-11-29 22:29:08
1129,385,57,2,293.12,90.38,495.86,2024-08-02 19:27:48,2024-08-03 20:24:51
1130,385,56,5,418.30,531.89,1559.61,2024-11-07 00:48:12,2024-11-10 15:37:07
1131,386,78,3,85.98,5.02,252.92,2025-01-12 08:51:24,2025-01-19 04:30:52
1132,386,67,3,94.51,55.46,228.07,2025-10-24 15:01:07,2025-10-29 13:24:17
1133,387,88,4,94.95,98.95,280.85,2023-02-28 13:25:09,2023-03-01 09:03:36
1134,387,84,3,167.21,49.66,451.97,2023-03-04 18:45:12,2023-03-07 21:45:02
1135,388,81,4,353.55,295.42,1118.78,2025-10-02 08:30:48,2025-10-03 19:05:25
1136,388,9,4,404.28,83.43,1533.69,2023-10-19 10:12:55,2023-10-24 07:29:42
1137,388,47,4,93.55,62.25,311.95,2023-10-27 19:06:34,2023-10-31 11:53:36
1138,388,92,5,460.65,199.36,2103.89,2024-03-09 20:29:46,2024-03-15 03:06:43
1139,388,30,5,298.11,260.13,1230.42,2024-12-02 12:44:57,2024-12-04 17:24:57
1140,389,59,1,98.40,9.13,89.27,2025-10-25 19:41:26,2025-10-29 20:36:46
1141,389,45,4,99.76,81.68,317.36,2023-09-14 15:00:26,2023-09-18 23:22:55
1142,389,4,5,448.33,174.59,2067.06,2025-07-06 13:06:36,2025-07-09 23:24:13
1143,389,66,5,418.98,264.96,1829.94,2023-07-04 12:54:53,2023-07-07 14:05:15
1144,390,88,2,71.62,13.21,130.03,2023-12-04 14:12:49,2023-12-07 14:05:09
1145,390,58,5,334.25,166.15,1505.10,2024-05-19 01:44:49,2024-05-21 16:48:08
1146,390,37,5,53.21,21.28,244.77,2023-01-02 17:15:49,2023-01-08 06:53:57
1147,390,26,3,470.78,243.28,1169.06,2023-08-04 04:12:54,2023-08-04 23:33:20
1148,390,117,4,378.46,427.04,1086.80,2024-07-26 12:53:25,2024-07-26 14:42:56
1149,391,84,4,50.59,23.84,178.52,2025-09-25 23:01:38,2025-09-29 13:04:03
1150,391,70,2,192.84,26.61,359.07,2025-09-27 15:22:54,2025-09-28 19:43:55
1151,392,50,4,383.34,144.62,1388.74,2024-06-15 23:03:25,2024-06-22 18:11:48
1152,392,14,4,35.95,15.76,128.04,2023-10-17 14:28:05,2023-10-18 19:20:02
1153,392,31,5,172.99,76.67,788.28,2024-07-08 09:09:19,2024-07-12 08:25:55
1154,393,51,3,254.20,17.49,745.11,2025-05-02 06:43:29,2025-05-05 04:47:58
1155,393,70,4,370.01,168.05,1311.99,2025-07-06 21:35:40,2025-07-10 21:44:04
1156,394,66,2,367.50,161.08,573.92,2024-08-05 21:23:03,2024-08-12 05:14:02
1157,394,55,4,362.53,136.90,1313.22,2023-05-26 20:32:44,2023-05-27 03:21:10
1158,395,30,3,241.21,106.53,617.10,2023-12-24 13:57:08,2023-12-27 04:10:57
1159,396,84,3,362.96,237.53,851.35,2023-10-06 04:19:12,2023-10-09 01:17:21
1160,396,31,4,250.13,88.40,912.12,2023-08-31 19:17:47,2023-09-06 05:50:33
1161,396,5,5,261.13,28.92,1276.73,2025-05-13 16:05:27,2025-05-20 05:44:12
1162,396,19,5,185.89,234.50,694.95,2024-10-15 09:40:00,2024-10-16 23:11:00
1163,397,73,3,389.22,109.07,1058.59,2023-10-07 13:27:17,2023-10-13 13:41:18
1164,397,31,4,437.65,186.70,1563.90,2024-09-16 13:13:02,2024-09-20 20:54:53
1165,398,43,1,279.77,69.99,209.78,2025-02-10 01:26:57,2025-02-13 11:34:30
1166,398,85,1,402.10,1.50,400.60,2024-08-18 09:00:44,2024-08-20 15:03:56
1167,399,46,2,166.38,3.94,328.82,2024-03-25 02:21:43,2024-03-31 08:41:16
1168,399,49,2,237.14,63.40,410.88,2023-11-13 18:49:29,2023-11-13 20:11:10
1169,400,43,5,105.07,51.57,473.78,2025-02-26 05:41:51,2025-03-01 08:22:28
1170,400,114,4,194.48,67.76,710.16,2023-04-11 08:04:22,2023-04-13 05:12:06
1171,400,49,5,216.87,125.13,959.22,2023-04-04 00:39:53,2023-04-07 20:11:47
1172,400,80,2,15.67,6.56,24.78,2025-09-03 07:55:22,2025-09-09 15:29:55
1173,401,73,1,437.10,127.27,309.83,2023-06-19 17:03:25,2023-06-23 15:05:10
1174,401,82,3,294.14,185.01,697.41,2025-03-07 18:38:45,2025-03-08 17:15:16
1175,401,17,1,187.03,16.55,170.48,2025-07-01 19:04:57,2025-07-08 07:47:36
1176,401,44,5,89.06,111.76,333.54,2025-03-10 11:46:19,2025-03-14 14:29:52
1177,401,34,1,413.68,7.75,405.93,2025-09-18 08:06:12,2025-09-22 19:05:31
1178,402,96,3,80.97,35.30,207.61,2023-03-09 11:01:05,2023-03-16 05:38:55
1179,402,22,2,298.79,27.71,569.87,2024-12-03 03:43:43,2024-12-07 20:07:10
1180,402,31,1,115.89,20.93,94.96,2025-05-02 22:08:41,2025-05-06 11:29:56
1181,402,13,3,486.39,325.11,1134.06,2025-02-16 23:24:38,2025-02-23 12:38:29
1182,402,5,4,243.51,142.72,831.32,2025-06-09 10:23:39,2025-06-12 07:32:49
1183,403,77,5,383.55,78.15,1839.60,2023-08-17 10:28:30,2023-08-22 01:06:43
1184,403,42,1,91.03,20.10,70.93,2025-06-08 21:51:38,2025-06-15 04:26:39
1185,403,34,4,28.18,11.41,101.31,2025-08-05 02:40:06,2025-08-08 06:25:36
1186,403,99,5,211.62,252.26,805.84,2023-01-18 12:36:06,2023-01-24 19:35:11
1187,403,1,3,350.24,261.54,789.18,2024-07-31 00:04:15,2024-08-02 16:30:50
1188,404,40,5,104.95,134.89,389.86,2025-06-24 05:58:50,2025-06-27 21:06:35
1189,404,111,5,371.70,361.84,1496.66,2024-02-13 15:16:37,2024-02-16 23:51:40
1190,404,79,4,410.87,219.08,1424.40,2025-09-25 22:50:22,2025-09-27 08:23:35
1191,405,50,3,468.35,136.66,1268.39,2024-09-01 13:47:51,2024-09-05 23:57:42
1192,405,86,4,344.87,307.30,1072.18,2025-05-01 19:49:38,2025-05-02 02:38:13
1193,405,55,4,223.37,183.36,710.12,2024-08-25 14:10:16,2024-08-26 19:29:48
1194,405,38,2,406.69,14.01,799.37,2025-05-31 20:52:39,2025-06-05 09:08:06
1195,406,25,5,481.77,420.41,1988.44,2023-06-15 00:56:10,2023-06-18 06:21:12
1196,407,44,2,122.03,66.49,177.57,2024-02-03 03:22:12,2024-02-04 02:39:12
1197,407,71,3,165.30,68.62,427.28,2024-02-29 12:45:34,2024-03-03 12:17:58
1198,407,82,1,32.38,0.29,32.09,2023-12-10 11:17:05,2023-12-12 22:16:34
1199,408,41,3,158.83,101.21,375.28,2023-06-07 07:48:46,2023-06-09 02:41:42
1200,408,83,3,198.14,162.58,431.84,2024-07-22 08:10:50,2024-07-27 02:37:24
1201,408,42,5,179.28,143.39,753.01,2024-08-30 08:50:55,2024-09-01 13:10:50
