order_id,customer_id,store_id,order_date,status,total_amount,shipping_address_id,billing_address_id,channel,payment_method,created_at,updated_at
661,128,1,2024-01-24 03:50:32,delivered,54.06,128,128,online,credit_card,2024-01-24 03:50:32,2024-02-18 10:58:15
662,74,1,2023-03-04 23:44:20,paid,321.62,74,74,online,paypal,2023-03-04 23:44:20,2023-03-16 23:46:43
663,249,2,2023-08-08 04:32:45,paid,1100.64,395,395,store,credit_card,2023-08-08 04:32:45,2023-08-13 21:39:15
664,163,1,2023-02-04 22:12:14,confirmed,20.02,163,163,online,debit,2023-02-04 22:12:14,2023-03-06 06:30:37
665,85,2,2025-03-17 01:26:31,pending,869.70,71,71,store,cash,2025-03-17 01:26:31,2025-04-09 20:43:46
666,52,3,2024-10-23 00:08:37,returned,612.95,52,52,store,gift_card,2024-10-23 00:08:37,2024-11-06 11:08:28
667,148,1,2023-02-24 18:02:32,delivered,810.79,142,142,online,credit_card,2023-02-24 18:02:32,2023-03-24 05:20:03
668,182,4,2024-12-04 08:39:53,shipped,531.07,182,182,store,debit,2024-12-04 08:39:53,2024-12-07 19:45:12
669,242,1,2025-06-17 02:19:08,delivered,225.45,81,81,online,debit,2025-06-17 02:19:08,2025-07-15 01:47:42
670,80,1,2024-04-23 23:34:52,shipped,399.33,80,80,online,credit_card,2024-04-23 23:34:52,2024-05-22 06:35:41
671,184,1,2023-04-03 07:32:57,paid,1475.02,226,184,online,credit_card,2023-04-03 07:32:57,2023-04-11 16:24:19
672,161,1,2025-08-12 12:44:52,delivered,281.01,161,161,online,credit_card,2025-08-12 12:44:52,2025-08-26 22:02:12
673,237,1,2023-01-24 14:53:30,delivered,1020.33,141,141,online,paypal,2023-01-24 14:53:30,2023-01-25 03:42:47
674,199,1,2025-09-28 01:23:41,delivered,297.28,290,290,online,credit_card,2025-09-28 01:23:41,2025-10-11 15:54:37
675,112,1,2023-06-19 18:36:41,delivered,40.86,112,112,online,debit,2023-06-19 18:36:41,2023-07-01 12:29:28
676,107,4,2023-02-25 11:52:41,delivered,756.76,107,107,store,debit,2023-02-25 11:52:41,2023-03-08 09:03:50
677,15,1,2024-12-21 07:14:58,shipped,547.44,15,15,online,credit_card,2024-12-21 07:14:58,2025-01-14 14:53:08
678,28,6,2025-02-22 14:53:56,shipped,658.05,395,395,store,credit_card,2025-02-22 14:53:56,2025-02-27 15:56:35
679,166,2,2024-09-19 10:33:28,delivered,61.82,166,166,store,cash,2024-09-19 10:33:28,2024-10-14 06:06:18
680,30,7,2024-07-15 21:09:52,delivered,1220.71,30,30,store,debit,2024-07-15 21:09:52,2024-08-01 10:33:46
681,39,7,2025-06-20 11:03:17,delivered,74.91,39,108,store,debit,2025-06-20 11:03:17,2025-07-08 18:36:51
682,209,1,2024-11-10 00:40:56,delivered,253.48,209,209,online,paypal,2024-11-10 00:40:56,2024-12-06 12:35:05
683,73,1,2025-06-13 14:11:34,pending,20.20,73,73,online,gift_card,2025-06-13 14:11:34,2025-07-13 13:28:57
684,52,1,2023-06-19 11:05:03,delivered,695.40,52,52,online,credit_card,2023-06-19 11:05:03,2023-07-18 02:05:23
685,11,1,2025-06-26 18:58:22,shipped,1383.22,11,11,online,gift_card,2025-06-26 18:58:22,2025-07-11 17:33:09
686,190,8,2025-05-04 05:53:25,delivered,148.72,367,308,store,cash,2025-05-04 05:53:25,2025-05-31 22:01:10
687,124,1,2024-08-11 17:33:44,pending,1259.61,124,124,online,cash,2024-08-11 17:33:44,2024-08-31 23:13:52
688,198,1,2025-11-10 19:59:31,delivered,69.82,198,198,online,credit_card,2025-11-10 19:59:31,2025-11-20 23:23:42
689,221,1,2024-08-29 19:21:02,delivered,996.45,137,137,online,cash,2024-08-29 19:21:02,2024-09-28 06:10:00
690,22,6,2023-10-27 02:21:17,paid,206.10,22,22,store,credit_card,2023-10-27 02:21:17,2023-11-04 19:14:45
691,80,1,2024-08-16 21:21:03,paid,1051.03,80,80,online,gift_card,2024-08-16 21:21:03,2024-08-29 10:02:34
692,13,1,2023-08-06 04:52:00,cancelled,256.82,141,141,online,credit_card,2023-08-06 04:52:00,2023-08-22 19:21:38
693,163,1,2024-12-04 22:13:33,paid,59.66,380,163,online,credit_card,2024-12-04 22:13:33,2024-12-19 02:18:49
694,198,4,2025-10-31 03:37:51,confirmed,78.05,198,198,store,credit_card,2025-10-31 03:37:51,2025-11-15 07:40:46
695,142,1,2024-01-13 18:39:24,paid,154.02,142,142,online,credit_card,2024-01-13 18:39:24,2024-01-17 09:40:06
696,128,6,2023-10-10 04:30:01,paid,677.55,128,128,store,debit,2023-10-10 04:30:01,2023-10-18 17:17:46
697,64,5,2023-07-02 17:15:18,delivered,64.34,64,64,store,credit_card,2023-07-02 17:15:18,2023-07-15 11:40:38
698,27,5,2024-03-27 03:01:19,delivered,1300.40,27,27,store,cash,2024-03-27 03:01:19,2024-04-15 21:36:28
699,101,1,2023-02-09 09:13:27,confirmed,1367.31,239,239,online,debit,2023-02-09 09:13:27,2023-02-28 12:37:46
700,72,1,2025-07-27 18:20:29,delivered,21.39,72,72,online,credit_card,2025-07-27 18:20:29,2025-08-01 23:28:14
701,134,1,2024-06-23 16:32:56,shipped,41.22,134,134,online,other,2024-06-23 16:32:56,2024-06-30 15:37:06
702,153,1,2023-06-18 21:21:19,shipped,524.77,153,153,online,credit_card,2023-06-18 21:21:19,2023-07-17 09:26:15
703,91,1,2025-06-10 09:24:12,shipped,160.88,106,106,online,credit_card,2025-06-10 09:24:12,2025-06-10 10:05:37
704,98,7,2024-12-13 03:46:25,delivered,1348.49,98,98,store,credit_card,2024-12-13 03:46:25,2024-12-18 10:13:48
705,33,1,2023-09-19 14:15:04,confirmed,1162.82,33,52,online,credit_card,2023-09-19 14:15:04,2023-09-24 20:29:31
706,192,1,2023-09-06 15:25:48,cancelled,243.14,192,192,online,credit_card,2023-09-06 15:25:48,2023-09-23 23:45:01
707,141,1,2023-07-09 21:02:05,shipped,640.81,141,141,online,paypal,2023-07-09 21:02:05,2023-07-10 03:56:19
708,174,1,2025-05-28 23:14:55,pending,93.11,174,174,online,credit_card,2025-05-28 23:14:55,2025-06-05 08:14:15
709,173,1,2025-04-17 16:47:19,delivered,368.56,173,173,online,paypal,2025-04-17 16:47:19,2025-05-09 18:57:03
710,213,1,2024-03-23 03:45:37,paid,1305.44,213,213,online,credit_card,2024-03-23 03:45:37,2024-04-17 11:38:27
711,200,4,2023-06-17 23:00:06,paid,708.98,110,200,store,other,2023-06-17 23:00:06,2023-06-28 18:25:40
712,69,1,2025-01-21 17:15:28,paid,707.70,69,371,online,credit_card,2025-01-21 17:15:28,2025-02-02 00:23:49
713,93,5,2023-08-13 13:28:38,paid,619.47,93,93,store,debit,2023-08-13 13:28:38,2023-08-13 20:52:22
714,76,1,2025-11-17 04:51:45,delivered,1493.60,76,76,online,debit,2025-11-17 04:51:45,2025-11-21 18:37:33
715,211,1,2023-11-10 04:58:41,delivered,178.61,211,128,online,debit,2023-11-10 04:58:41,2023-12-04 04:56:52
716,149,1,2024-03-07 03:39:28,paid,937.57,149,149,online,debit,2024-03-07 03:39:28,2024-04-06 03:07:41
717,42,1,2024-06-29 01:36:53,paid,597.00,42,42,online,credit_card,2024-06-29 01:36:53,2024-07-10 23:05:40
718,92,9,2023-05-29 18:43:03,shipped,226.00,361,361,store,credit_card,2023-05-29 18:43:03,2023-06-25 11:56:36
719,101,1,2024-10-15 21:49:58,delivered,772.54,101,101,online,gift_card,2024-10-15 21:49:58,2024-10-16 15:29:30
720,210,4,2024-04-17 07:25:53,delivered,605.98,210,210,store,paypal,2024-04-17 07:25:53,2024-05-04 14:53:52
721,167,2,2023-10-29 12:22:34,paid,604.14,167,167,store,paypal,2023-10-29 12:22:34,2023-11-16 08:41:31
722,248,7,2023-05-13 00:07:24,paid,869.19,248,248,store,paypal,2023-05-13 00:07:24,2023-06-11 22:23:36
723,155,1,2024-07-02 21:46:00,confirmed,88.87,171,155,online,other,2024-07-02 21:46:00,2024-07-09 13:58:26
724,7,1,2024-01-24 12:11:17,paid,751.89,7,7,online,credit_card,2024-01-24 12:11:17,2024-01-26 01:33:48
725,58,1,2024-02-20 10:42:34,delivered,1134.31,94,94,online,credit_card,2024-02-20 10:42:34,2024-03-02 04:35:10
726,72,1,2025-10-25 03:45:29,paid,23.53,72,72,online,gift_card,2025-10-25 03:45:29,2025-11-07 05:42:44
727,174,1,2025-06-26 00:34:52,shipped,533.49,174,174,online,credit_card,2025-06-26 00:34:52,2025-07-11 08:10:57
728,238,1,2023-05-03 09:13:02,delivered,1168.72,238,238,online,credit_card,2023-05-03 09:13:02,2023-05-09 05:04:12
729,211,5,2023-07-20 05:26:50,shipped,84.90,42,42,store,credit_card,2023-07-20 05:26:50,2023-07-20 16:52:13
730,31,1,2023-06-06 03:26:15,delivered,38.16,31,31,online,cash,2023-06-06 03:26:15,2023-06-25 04:15:30
731,52,1,2023-10-26 18:40:04,delivered,425.07,52,52,online,credit_card,2023-10-26 18:40:04,2023-11-02 13:43:09
732,207,1,2023-02-10 08:12:12,delivered,375.03,310,207,online,credit_card,2023-02-10 08:12:12,2023-02-16 15:14:53
733,128,5,2023-08-17 13:38:56,delivered,464.81,128,128,store,gift_card,2023-08-17 13:38:56,2023-08-20 16:50:57
734,6,2,2023-05-26 16:11:33,pending,42.39,6,6,store,credit_card,2023-05-26 16:11:33,2023-06-20 18:59:23
735,15,7,2023-11-25 05:12:34,delivered,443.16,15,15,store,paypal,2023-11-25 05:12:34,2023-12-10 22:24:49
736,112,4,2024-05-04 02:06:06,delivered,188.64,112,112,store,debit,2024-05-04 02:06:06,2024-05-05 12:33:54
737,238,9,2024-07-07 06:11:49,paid,64.03,238,238,store,gift_card,2024-07-07 06:11:49,2024-07-28 09:41:48
738,168,1,2025-07-14 17:59:13,delivered,712.41,168,168,online,credit_card,2025-07-14 17:59:13,2025-08-04 02:36:48
739,169,1,2025-02-07 17:46:21,returned,30.17,303,31,online,credit_card,2025-02-07 17:46:21,2025-02-22 15:27:06
740,96,7,2025-04-09 02:28:16,pending,1302.34,96,96,store,credit_card,2025-04-09 02:28:16,2025-05-04 14:29:17
741,146,9,2023-02-10 15:28:45,confirmed,1373.00,146,146,store,credit_card,2023-02-10 15:28:45,2023-02-19 11:14:18
742,209,4,2024-06-12 19:25:49,cancelled,675.17,209,209,store,credit_card,2024-06-12 19:25:49,2024-07-04 00:57:01
743,166,1,2025-10-03 02:16:24,shipped,204.55,166,166,online,credit_card,2025-10-03 02:16:24,2025-10-15 13:58:48
744,215,1,2024-05-15 17:38:04,confirmed,424.45,215,215,online,credit_card,2024-05-15 17:38:04,2024-06-07 15:13:58
745,42,1,2025-04-08 23:29:03,delivered,323.95,42,42,online,credit_card,2025-04-08 23:29:03,2025-04-29 22:47:17
746,154,1,2025-07-27 01:30:29,delivered,27.86,154,154,online,credit_card,2025-07-27 01:30:29,2025-08-17 13:40:15
747,82,1,2024-03-28 09:49:46,paid,74.56,82,82,online,debit,2024-03-28 09:49:46,2024-04-18 12:05:58
748,9,1,2025-06-08 06:35:31,delivered,84.85,9,136,online,credit_card,2025-06-08 06:35:31,2025-06-19 18:45:48
749,197,1,2023-10-21 07:25:29,cancelled,464.42,197,334,online,debit,2023-10-21 07:25:29,2023-11-02 00:19:54
750,104,1,2023-03-10 04:19:09,shipped,775.13,104,104,online,credit_card,2023-03-10 04:19:09,2023-03-14 04:42:27
751,183,7,2023-04-25 03:14:30,delivered,875.34,183,183,store,credit_card,2023-04-25 03:14:30,2023-05-09 20:57:49
752,248,1,2023-07-24 06:18:28,delivered,350.75,248,248,online,debit,2023-07-24 06:18:28,2023-08-08 05:07:09
753,194,1,2023-12-05 11:23:22,shipped,584.54,194,194,online,debit,2023-12-05 11:23:22,2023-12-29 14:41:53
754,45,3,2024-04-09 07:50:01,shipped,20.19,45,388,store,credit_card,2024-04-09 07:50:01,2024-04-25 05:52:27
755,125,1,2025-03-07 16:19:26,confirmed,1360.31,125,125,online,credit_card,2025-03-07 16:19:26,2025-03-20 00:00:36
756,51,1,2025-04-19 23:39:50,delivered,1157.58,51,51,online,credit_card,2025-04-19 23:39:50,2025-04-29 15:45:43
757,56,7,2023-05-20 03:59:43,delivered,22.91,56,56,store,debit,2023-05-20 03:59:43,2023-06-05 07:41:38
758,215,2,2023-04-16 15:11:29,delivered,27.78,215,215,store,debit,2023-04-16 15:11:29,2023-04-19 07:44:43
759,38,4,2023-11-04 17:50:20,delivered,938.42,38,38,store,credit_card,2023-11-04 17:50:20,2023-11-30 06:59:19
760,246,6,2025-05-30 02:53:58,confirmed,293.34,246,246,store,gift_card,2025-05-30 02:53:58,2025-06-07 11:06:48
761,129,4,2025-01-30 15:54:26,returned,659.64,40,129,store,cash,2025-01-30 15:54:26,2025-02-02 00:23:56
762,14,9,2024-11-25 19:08:22,returned,877.51,14,14,store,credit_card,2024-11-25 19:08:22,2024-11-27 08:30:44
763,8,1,2024-01-23 20:45:01,delivered,229.23,202,8,online,debit,2024-01-23 20:45:01,2024-01-27 20:55:30
764,64,1,2023-09-02 21:16:12,delivered,1312.36,64,14,online,cash,2023-09-02 21:16:12,2023-09-04 10:07:27
765,91,1,2024-11-17 16:37:11,delivered,27.61,91,91,online,credit_card,2024-11-17 16:37:11,2024-12-02 10:39:02
766,20,6,2024-01-07 19:21:48,confirmed,976.71,203,203,store,cash,2024-01-07 19:21:48,2024-01-26 01:11:52
767,141,1,2025-06-16 17:03:13,paid,45.38,398,398,online,credit_card,2025-06-16 17:03:13,2025-06-23 09:55:03
768,106,1,2025-10-31 17:02:18,confirmed,238.75,106,256,online,credit_card,2025-10-31 17:02:18,2025-11-30 11:57:08
769,190,5,2024-01-08 20:42:18,pending,167.61,230,230,store,other,2024-01-08 20:42:18,2024-02-02 03:14:27
770,208,1,2023-12-11 22:43:03,delivered,1154.91,208,208,online,cash,2023-12-11 22:43:03,2024-01-10 09:27:28
771,74,1,2024-12-15 10:28:58,delivered,142.43,74,74,online,credit_card,2024-12-15 10:28:58,2024-12-16 14:43:52
772,218,1,2025-08-14 16:53:11,confirmed,864.92,218,210,online,credit_card,2025-08-14 16:53:11,2025-09-08 00:26:40
773,200,1,2023-12-21 07:17:12,delivered,552.76,200,200,online,paypal,2023-12-21 07:17:12,2023-12-28 20:15:53
774,148,2,2024-02-06 04:12:10,paid,1054.84,148,397,store,credit_card,2024-02-06 04:12:10,2024-02-13 14:34:36
775,213,1,2023-03-07 19:52:57,delivered,243.62,213,213,online,credit_card,2023-03-07 19:52:57,2023-04-04 20:02:53
776,12,3,2024-09-17 19:47:32,confirmed,876.29,12,12,store,debit,2024-09-17 19:47:32,2024-10-08 01:14:05
777,168,3,2024-10-04 14:56:26,paid,22.27,23,311,store,credit_card,2024-10-04 14:56:26,2024-10-25 20:28:50
778,105,1,2024-12-24 12:05:59,delivered,449.35,105,105,online,cash,2024-12-24 12:05:59,2024-12-26 12:08:09
779,100,1,2023-03-24 20:29:46,delivered,23.17,100,14,online,credit_card,2023-03-24 20:29:46,2023-04-11 02:13:35
780,93,1,2025-06-05 21:52:23,delivered,69.13,19,118,online,credit_card,2025-06-05 21:52:23,2025-06-30 03:48:52
781,212,1,2025-07-06 21:52:03,delivered,1427.60,138,264,online,paypal,2025-07-06 21:52:03,2025-07-17 00:28:47
782,187,1,2024-07-28 20:58:10,shipped,439.56,187,187,online,credit_card,2024-07-28 20:58:10,2024-08-09 10:40:10
783,185,1,2023-07-29 02:29:41,confirmed,21.35,185,185,online,debit,2023-07-29 02:29:41,2023-08-18 09:09:45
784,35,6,2025-04-22 01:50:35,shipped,91.94,35,35,store,paypal,2025-04-22 01:50:35,2025-04-23 21:30:53
785,114,1,2024-06-17 01:47:06,paid,1072.94,373,114,online,debit,2024-06-17 01:47:06,2024-06-30 21:55:22
786,43,8,2024-10-24 09:22:02,shipped,1280.64,219,398,store,credit_card,2024-10-24 09:22:02,2024-11-16 10:34:47
787,104,1,2024-07-17 20:32:25,paid,214.84,226,104,online,cash,2024-07-17 20:32:25,2024-08-03 23:37:09
788,137,1,2025-10-31 01:19:56,cancelled,1110.45,137,137,online,credit_card,2025-10-31 01:19:56,2025-11-18 09:28:50
789,81,1,2025-05-19 18:58:05,delivered,35.50,81,81,online,credit_card,2025-05-19 18:58:05,2025-05-24 23:23:10
790,185,1,2023-09-30 07:52:54,shipped,1435.38,341,185,online,other,2023-09-30 07:52:54,2023-10-28 22:48:27
791,131,1,2023-04-10 08:12:05,paid,1253.92,131,195,online,credit_card,2023-04-10 08:12:05,2023-05-01 15:04:57
792,64,6,2025-08-24 10:37:05,paid,863.00,64,64,store,gift_card,2025-08-24 10:37:05,2025-09-14 13:58:11
793,36,1,2023-12-18 18:11:58,paid,1173.90,224,224,online,credit_card,2023-12-18 18:11:58,2023-12-29 09:12:22
794,46,1,2024-04-24 19:53:13,returned,1105.92,46,46,online,credit_card,2024-04-24 19:53:13,2024-05-14 20:04:54
795,212,8,2023-01-26 22:09:03,paid,113.68,212,212,store,gift_card,2023-01-26 22:09:03,2023-02-06 19:52:35
796,159,1,2025-01-25 15:10:51,delivered,1193.92,159,159,online,paypal,2025-01-25 15:10:51,2025-02-20 02:54:40
797,9,8,2023-03-13 20:57:30,paid,1013.60,9,9,store,credit_card,2023-03-13 20:57:30,2023-04-07 08:38:41
798,70,1,2023-10-25 14:02:59,delivered,977.96,70,70,online,debit,2023-10-25 14:02:59,2023-11-17 16:48:44
799,215,9,2025-08-23 22:33:09,paid,124.58,215,215,store,debit,2025-08-23 22:33:09,2025-09-22 17:33:59
800,211,8,2023-01-18 22:59:21,delivered,1010.40,211,211,store,paypal,2023-01-18 22:59:21,2023-01-25 17:35:50
