customer_id,order_id,store_id,interaction_type,channel,subject,message,rating,metadata_json
201,105,9,page_view,support,Page View #1484,Sample interaction 1484 of type page_view via support.,1,"{""device"":""mobile"",""campaign"":""mobile_push""}"
43,646,2,review,email,Review #1485,Sample interaction 1485 of type review via email.,2,"{""device"":""desktop"",""campaign"":""spring_sale""}"
187,300,8,store_visit,web,Store Visit #1486,Sample interaction 1486 of type store_visit via web.,2,"{""device"":""desktop"",""campaign"":""spring_sale""}"
166,373,6,purchase,web,Purchase #1487,Sample interaction 1487 of type purchase via web.,2,"{""device"":""desktop"",""campaign"":""spring_sale""}"
113,426,1,review,store,Review #1488,Sample interaction 1488 of type review via store.,3,"{""device"":""mobile"",""campaign"":""mobile_push""}"
74,518,3,add_to_cart,email,Add To Cart #1489,Sample interaction 1489 of type add_to_cart via email.,3,"{""device"":""desktop"",""campaign"":""spring_sale""}"
184,773,7,email_open,mobile_app,Email Open #1490,Sample interaction 1490 of type email_open via mobile_app.,2,"{""device"":""mobile"",""campaign"":""mobile_push""}"
193,772,9,email_click,mobile_app,Email Click #1491,Sample interaction 1491 of type email_click via mobile_app.,2,"{""device"":""mobile"",""campaign"":""mobile_push""}"
206,440,7,email_click,store,Email Click #1492,Sample interaction 1492 of type email_click via store.,5,"{""device"":""mobile"",""campaign"":""mobile_push""}"
204,699,6,page_view,store,Page View #1493,Sample interaction 1493 of type page_view via store.,2,"{""device"":""mobile"",""campaign"":""mobile_push""}"
198,11,9,add_to_cart,web,Add To Cart #1494,Sample interaction 1494 of type add_to_cart via web.,3,"{""device"":""desktop"",""campaign"":""spring_sale""}"
81,412,3,email_click,web,Email Click #1495,Sample interaction 1495 of type email_click via web.,4,"{""device"":""desktop"",""campaign"":""spring_sale""}"
195,38,3,page_view,support,Page View #1496,Sample interaction 1496 of type page_view via support.,3,"{""device"":""mobile"",""campaign"":""mobile_push""}"
108,412,9,support_ticket,email,Support Ticket #1497,Sample interaction 1497 of type support_ticket via email.,3,"{""device"":""desktop"",""campaign"":""spring_sale""}"
3,287,9,purchase,store,Purchase #1498,Sample interaction 1498 of type purchase via store.,4,"{""device"":""mobile"",""campaign"":""mobile_push""}"
165,211,9,store_visit,email,Store Visit #1499,Sample interaction 1499 of type store_visit via email.,4,"{""device"":""desktop"",""campaign"":""spring_sale""}"
199,203,5,add_to_cart,web,Add To Cart #1500,Sample interaction 1500 of type add_to_cart via web.,5,"{""device"":""desktop"",""campaign"":""spring_sale""}"
86,400,3,support_ticket,mobile_app,Support Ticket #1501,Sample interaction 1501 of type support_ticket via mobile_app.,1,"{""device"":""mobile"",""campaign"":""mobile_push""}"
131,566,5,email_open,mobile_app,Email Open #1502,Sample interaction 1502 of type email_open via mobile_app.,1,"{""device"":""mobile"",""campaign"":""mobile_push""}"
8,553,5,review,email,Review #1503,Sample interaction 1503 of type review via email.,4,"{""device"":""desktop"",""campaign"":""spring_sale""}"
130,114,1,email_open,email,Email Open #1504,Sample interaction 1504 of type email_open via email.,5,"{""device"":""desktop"",""campaign"":""spring_sale""}"
91,127,1,add_to_cart,store,Add To Cart #1505,Sample interaction 1505 of type add_to_cart via store.,3,"{""device"":""mobile"",""campaign"":""mobile_push""}"
147,755,1,store_visit,email,Store Visit #1506,Sample interaction 1506 of type store_visit via email.,2,"{""device"":""desktop"",""campaign"":""spring_sale""}"
207,764,9,review,email,Review #1507,Sample interaction 1507 of type review via email.,3,"{""device"":""desktop"",""campaign"":""spring_sale""}"
73,683,3,email_click,support,Email Click #1508,Sample interaction 1508 of type email_click via support.,2,"{""device"":""mobile"",""campaign"":""mobile_push""}"
27,336,9,review,email,Review #1509,Sample interaction 1509 of type review via email.,4,"{""device"":""desktop"",""campaign"":""spring_sale""}"
26,151,7,email_click,web,Email Click #1510,Sample interaction 1510 of type email_click via web.,1,"{""device"":""desktop"",""campaign"":""spring_sale""}"
16,436,3,store_visit,mobile_app,Store Visit #1511,Sample interaction 1511 of type store_visit via mobile_app.,4,"{""device"":""mobile"",""campaign"":""mobile_push""}"
20,379,9,email_click,support,Email Click #1512,Sample interaction 1512 of type email_click via support.,5,"{""device"":""mobile"",""campaign"":""mobile_push""}"
133,798,7,support_ticket,support,Support Ticket #1513,Sample interaction 1513 of type support_ticket via support.,4,"{""device"":""mobile"",""campaign"":""mobile_push""}"
163,434,8,store_visit,store,Store Visit #1514,Sample interaction 1514 of type store_visit via store.,2,"{""device"":""mobile"",""campaign"":""mobile_push""}"
37,518,3,store_visit,store,Store Visit #1515,Sample interaction 1515 of type store_visit via store.,2,"{""device"":""mobile"",""campaign"":""mobile_push""}"
248,722,9,add_to_cart,mobile_app,Add To Cart #1516,Sample interaction 1516 of type add_to_cart via mobile_app.,4,"{""device"":""mobile"",""campaign"":""mobile_push""}"
122,34,3,email_open,web,Email Open #1517,Sample interaction 1517 of type email_open via web.,5,"{""device"":""desktop"",""campaign"":""spring_sale""}"
219,419,2,add_to_cart,email,Add To Cart #1518,Sample interaction 1518 of type add_to_cart via email.,5,"{""device"":""desktop"",""campaign"":""spring_sale""}"
75,42,9,purchase,web,Purchase #1519,Sample interaction 1519 of type purchase via web.,3,"{""device"":""desktop"",""campaign"":""spring_sale""}"
79,384,5,support_ticket,store,Support Ticket #1520,Sample interaction 1520 of type support_ticket via store.,1,"{""device"":""mobile"",""campaign"":""mobile_push""}"
203,147,3,email_click,web,Email Click #1521,Sample interaction 1521 of type email_click via web.,3,"{""device"":""desktop"",""campaign"":""spring_sale""}"
228,291,4,purchase,store,Purchase #1522,Sample interaction 1522 of type purchase via store.,1,"{""device"":""mobile"",""campaign"":""mobile_push""}"
32,561,6,add_to_cart,web,Add To Cart #1523,Sample interaction 1523 of type add_to_cart via web.,4,"{""device"":""desktop"",""campaign"":""spring_sale""}"
124,587,5,store_visit,email,Store Visit #1524,Sample interaction 1524 of type store_visit via email.,4,"{""device"":""desktop"",""campaign"":""spring_sale""}"
122,738,3,purchase,support,Purchase #1525,Sample interaction 1525 of type purchase via support.,4,"{""device"":""mobile"",""campaign"":""mobile_push""}"
195,461,8,purchase,email,Purchase #1526,Sample interaction 1526 of type purchase via email.,1,"{""device"":""desktop"",""campaign"":""spring_sale""}"
205,640,7,email_click,mobile_app,Email Click #1527,Sample interaction 1527 of type email_click via mobile_app.,4,"{""device"":""mobile"",""campaign"":""mobile_push""}"
87,554,1,store_visit,email,Store Visit #1528,Sample interaction 1528 of type store_visit via email.,1,"{""device"":""desktop"",""campaign"":""spring_sale""}"
222,170,1,support_ticket,support,Support Ticket #1529,Sample interaction 1529 of type support_ticket via support.,1,"{""device"":""mobile"",""campaign"":""mobile_push""}"
165,573,2,review,support,Review #1530,Sample interaction 1530 of type review via support.,5,"{""device"":""mobile"",""campaign"":""mobile_push""}"
148,776,1,review,store,Review #1531,Sample interaction 1531 of type review via store.,5,"{""device"":""mobile"",""campaign"":""mobile_push""}"
230,20,2,purchase,web,Purchase #1532,Sample interaction 1532 of type purchase via web.,3,"{""device"":""desktop"",""campaign"":""spring_sale""}"
202,211,4,store_visit,web,Store Visit #1533,Sample interaction 1533 of type store_visit via web.,5,"{""device"":""desktop"",""campaign"":""spring_sale""}"
156,329,7,page_view,store,Page View #1534,Sample interaction 1534 of type page_view via store.,1,"{""device"":""mobile"",""campaign"":""mobile_push""}"
88,448,3,email_click,web,Email Click #1535,Sample interaction 1535 of type email_click via web.,5,"{""device"":""desktop"",""campaign"":""spring_sale""}"
82,392,5,add_to_cart,web,Add To Cart #1536,Sample interaction 1536 of type add_to_cart via web.,1,"{""device"":""desktop"",""campaign"":""spring_sale""}"
139,173,5,purchase,mobile_app,Purchase #1537,Sample interaction 1537 of type purchase via mobile_app.,3,"{""device"":""mobile"",""campaign"":""mobile_push""}"
197,92,3,support_ticket,store,Support Ticket #1538,Sample interaction 1538 of type support_ticket via store.,2,"{""device"":""mobile"",""campaign"":""mobile_push""}"
16,630,6,purchase,web,Purchase #1539,Sample interaction 1539 of type purchase via web.,1,"{""device"":""desktop"",""campaign"":""spring_sale""}"
77,400,2,email_open,mobile_app,Email Open #1540,Sample interaction 1540 of type email_open via mobile_app.,4,"{""device"":""mobile"",""campaign"":""mobile_push""}"
229,332,5,email_click,web,Email Click #1541,Sample interaction 1541 of type email_click via web.,1,"{""device"":""desktop"",""campaign"":""spring_sale""}"
52,246,4,store_visit,support,Store Visit #1542,Sample interaction 1542 of type store_visit via support.,5,"{""device"":""mobile"",""campaign"":""mobile_push""}"
99,118,5,page_view,email,Page View #1543,Sample interaction 1543 of type page_view via email.,4,"{""device"":""desktop"",""campaign"":""spring_sale""}"
142,417,2,store_visit,web,Store Visit #1544,Sample interaction 1544 of type store_visit via web.,4,"{""device"":""desktop"",""campaign"":""spring_sale""}"
163,240,1,support_ticket,support,Support Ticket #1545,Sample interaction 1545 of type support_ticket via support.,5,"{""device"":""mobile"",""campaign"":""mobile_push""}"
173,104,4,purchase,email,Purchase #1546,Sample interaction 1546 of type purchase via email.,5,"{""device"":""desktop"",""campaign"":""spring_sale""}"
105,457,2,review,mobile_app,Review #1547,Sample interaction 1547 of type review via mobile_app.,3,"{""device"":""mobile"",""campaign"":""mobile_push""}"
139,173,4,email_click,support,Email Click #1548,Sample interaction 1548 of type email_click via support.,4,"{""device"":""mobile"",""campaign"":""mobile_push""}"
11,2,8,support_ticket,mobile_app,Support Ticket #1549,Sample interaction 1549 of type support_ticket via mobile_app.,1,"{""device"":""mobile"",""campaign"":""mobile_push""}"
16,494,5,support_ticket,store,Support Ticket #1550,Sample interaction 1550 of type support_ticket via store.,3,"{""device"":""mobile"",""campaign"":""mobile_push""}"
216,648,4,support_ticket,web,Support Ticket #1551,Sample interaction 1551 of type support_ticket via web.,2,"{""device"":""desktop"",""campaign"":""spring_sale""}"
190,547,2,support_ticket,web,Support Ticket #1552,Sample interaction 1552 of type support_ticket via web.,4,"{""device"":""desktop"",""campaign"":""spring_sale""}"
179,126,3,support_ticket,store,Support Ticket #1553,Sample interaction 1553 of type support_ticket via store.,2,"{""device"":""mobile"",""campaign"":""mobile_push""}"
157,517,6,email_open,email,Email Open #1554,Sample interaction 1554 of type email_open via email.,4,"{""device"":""desktop"",""campaign"":""spring_sale""}"
70,252,6,email_open,mobile_app,Email Open #1555,Sample interaction 1555 of type email_open via mobile_app.,4,"{""device"":""mobile"",""campaign"":""mobile_push""}"
246,614,6,page_view,mobile_app,Page View #1556,Sample interaction 1556 of type page_view via mobile_app.,1,"{""device"":""mobile"",""campaign"":""mobile_push""}"
156,488,1,page_view,mobile_app,Page View #1557,Sample interaction 1557 of type page_view via mobile_app.,4,"{""device"":""mobile"",""campaign"":""mobile_push""}"
143,714,8,email_click,support,Email Click #1558,Sample interaction 1558 of type email_click via support.,1,"{""device"":""mobile"",""campaign"":""mobile_push""}"
202,665,2,page_view,store,Page View #1559,Sample interaction 1559 of type page_view via store.,1,"{""device"":""mobile"",""campaign"":""mobile_push""}"
91,386,6,email_click,mobile_app,Email Click #1560,Sample interaction 1560 of type email_click via mobile_app.,1,"{""device"":""mobile"",""campaign"":""mobile_push""}"
32,474,6,review,store,Review #1561,Sample interaction 1561 of type review via store.,1,"{""device"":""mobile"",""campaign"":""mobile_push""}"
57,761,1,support_ticket,email,Support Ticket #1562,Sample interaction 1562 of type support_ticket via email.,2,"{""device"":""desktop"",""campaign"":""spring_sale""}"
24,629,5,review,mobile_app,Review #1563,Sample interaction 1563 of type review via mobile_app.,4,"{""device"":""mobile"",""campaign"":""mobile_push""}"
248,372,1,support_ticket,store,Support Ticket #1564,Sample interaction 1564 of type support_ticket via store.,5,"{""device"":""mobile"",""campaign"":""mobile_push""}"
54,8,4,email_click,web,Email Click #1565,Sample interaction 1565 of type email_click via web.,3,"{""device"":""desktop"",""campaign"":""spring_sale""}"
146,513,8,purchase,support,Purchase #1566,Sample interaction 1566 of type purchase via support.,2,"{""device"":""mobile"",""campaign"":""mobile_push""}"
169,757,3,add_to_cart,support,Add To Cart #1567,Sample interaction 1567 of type add_to_cart via support.,2,"{""device"":""mobile"",""campaign"":""mobile_push""}"
191,67,3,support_ticket,support,Support Ticket #1568,Sample interaction 1568 of type support_ticket via support.,2,"{""device"":""mobile"",""campaign"":""mobile_push""}"
226,536,5,review,web,Review #1569,Sample interaction 1569 of type review via web.,5,"{""device"":""desktop"",""campaign"":""spring_sale""}"
158,259,9,store_visit,web,Store Visit #1570,Sample interaction 1570 of type store_visit via web.,4,"{""device"":""desktop"",""campaign"":""spring_sale""}"
165,690,1,email_open,store,Email Open #1571,Sample interaction 1571 of type email_open via store.,4,"{""device"":""mobile"",""campaign"":""mobile_push""}"
71,125,9,store_visit,store,Store Visit #1572,Sample interaction 1572 of type store_visit via store.,3,"{""device"":""mobile"",""campaign"":""mobile_push""}"
133,778,1,review,web,Review #1573,Sample interaction 1573 of type review via web.,3,"{""device"":""desktop"",""campaign"":""spring_sale""}"
236,431,9,store_visit,email,Store Visit #1574,Sample interaction 1574 of type store_visit via email.,1,"{""device"":""desktop"",""campaign"":""spring_sale""}"
101,200,6,add_to_cart,support,Add To Cart #1575,Sample interaction 1575 of type add_to_cart via support.,1,"{""device"":""mobile"",""campaign"":""mobile_push""}"
189,232,7,add_to_cart,mobile_app,Add To Cart #1576,Sample interaction 1576 of type add_to_cart via mobile_app.,2,"{""device"":""mobile"",""campaign"":""mobile_push""}"
43,338,5,add_to_cart,web,Add To Cart #1577,Sample interaction 1577 of type add_to_cart via web.,1,"{""device"":""desktop"",""campaign"":""spring_sale""}"
123,443,1,email_open,email,Email Open #1578,Sample interaction 1578 of type email_open via email.,2,"{""device"":""desktop"",""campaign"":""spring_sale""}"
28,485,4,email_open,web,Email Open #1579,Sample interaction 1579 of type email_open via web.,3,"{""device"":""desktop"",""campaign"":""spring_sale""}"
134,243,2,store_visit,web,Store Visit #1580,Sample interaction 1580 of type store_visit via web.,4,"{""device"":""desktop"",""campaign"":""spring_sale""}"
149,128,2,page_view,web,Page View #1581,Sample interaction 1581 of type page_view via web.,4,"{""device"":""desktop"",""campaign"":""spring_sale""}"
81,711,2,purchase,web,Purchase #1582,Sample interaction 1582 of type purchase via web.,4,"{""device"":""desktop"",""campaign"":""spring_sale""}"
15,309,7,add_to_cart,web,Add To Cart #1583,Sample interaction 1583 of type add_to_cart via web.,1,"{""device"":""desktop"",""campaign"":""spring_sale""}"
144,54,5,email_click,store,Email Click #1584,Sample interaction 1584 of type email_click via store.,1,"{""device"":""mobile"",""campaign"":""mobile_push""}"
159,771,7,review,support,Review #1585,Sample interaction 1585 of type review via support.,5,"{""device"":""mobile"",""campaign"":""mobile_push""}"
3,465,7,store_visit,store,Store Visit #1586,Sample interaction 1586 of type store_visit via store.,5,"{""device"":""mobile"",""campaign"":""mobile_push""}"
159,104,6,page_view,store,Page View #1587,Sample interaction 1587 of type page_view via store.,5,"{""device"":""mobile"",""campaign"":""mobile_push""}"
85,602,4,add_to_cart,web,Add To Cart #1588,Sample interaction 1588 of type add_to_cart via web.,1,"{""device"":""desktop"",""campaign"":""spring_sale""}"
153,731,2,review,support,Review #1589,Sample interaction 1589 of type review via support.,2,"{""device"":""mobile"",""campaign"":""mobile_push""}"
164,522,5,email_open,store,Email Open #1590,Sample interaction 1590 of type email_open via store.,4,"{""device"":""mobile"",""campaign"":""mobile_push""}"
186,636,8,purchase,mobile_app,Purchase #1591,Sample interaction 1591 of type purchase via mobile_app.,2,"{""device"":""mobile"",""campaign"":""mobile_push""}"
205,46,1,purchase,email,Purchase #1592,Sample interaction 1592 of type purchase via email.,5,"{""device"":""desktop"",""campaign"":""spring_sale""}"
112,526,6,support_ticket,support,Support Ticket #1593,Sample interaction 1593 of type support_ticket via support.,5,"{""device"":""mobile"",""campaign"":""mobile_push""}"
199,150,3,store_visit,email,Store Visit #1594,Sample interaction 1594 of type store_visit via email.,5,"{""device"":""desktop"",""campaign"":""spring_sale""}"
88,299,6,page_view,support,Page View #1595,Sample interaction 1595 of type page_view via support.,5,"{""device"":""mobile"",""campaign"":""mobile_push""}"
169,695,3,page_view,mobile_app,Page View #1596,Sample interaction 1596 of type page_view via mobile_app.,5,"{""device"":""mobile"",""campaign"":""mobile_push""}"
210,573,1,email_click,email,Email Click #1597,Sample interaction 1597 of type email_click via email.,2,"{""device"":""desktop"",""campaign"":""spring_sale""}"
250,206,4,add_to_cart,email,Add To Cart #1598,Sample interaction 1598 of type add_to_cart via email.,2,"{""device"":""desktop"",""campaign"":""spring_sale""}"
171,488,8,email_open,support,Email Open #1599,Sample interaction 1599 of type email_open via support.,5,"{""device"":""mobile"",""campaign"":""mobile_push""}"
247,344,5,email_click,email,Email Click #1600,Sample interaction 1600 of type email_click via email.,2,"{""device"":""desktop"",""campaign"":""spring_sale""}"
27,466,1,store_visit,mobile_app,Store Visit #1601,Sample interaction 1601 of type store_visit via mobile_app.,1,"{""device"":""mobile"",""campaign"":""mobile_push""}"
164,229,4,store_visit,support,Store Visit #1602,Sample interaction 1602 of type store_visit via support.,2,"{""device"":""mobile"",""campaign"":""mobile_push""}"
62,493,6,email_click,mobile_app,Email Click #1603,Sample interaction 1603 of type email_click via mobile_app.,4,"{""device"":""mobile"",""campaign"":""mobile_push""}"
48,7,6,page_view,web,Page View #1604,Sample interaction 1604 of type page_view via web.,3,"{""device"":""desktop"",""campaign"":""spring_sale""}"
8,569,2,purchase,email,Purchase #1605,Sample interaction 1605 of type purchase via email.,4,"{""device"":""desktop"",""campaign"":""spring_sale""}"
50,647,6,page_view,web,Page View #1606,Sample interaction 1606 of type page_view via web.,2,"{""device"":""desktop"",""campaign"":""spring_sale""}"
51,291,3,review,email,Review #1607,Sample interaction 1607 of type review via email.,2,"{""device"":""desktop"",""campaign"":""spring_sale""}"
87,568,4,purchase,mobile_app,Purchase #1608,Sample interaction 1608 of type purchase via mobile_app.,1,"{""device"":""mobile"",""campaign"":""mobile_push""}"
46,269,2,page_view,mobile_app,Page View #1609,Sample interaction 1609 of type page_view via mobile_app.,4,"{""device"":""mobile"",""campaign"":""mobile_push""}"
168,114,6,review,email,Review #1610,Sample interaction 1610 of type review via email.,4,"{""device"":""desktop"",""campaign"":""spring_sale""}"
62,379,6,purchase,support,Purchase #1611,Sample interaction 1611 of type purchase via support.,5,"{""device"":""mobile"",""campaign"":""mobile_push""}"
226,445,2,add_to_cart,mobile_app,Add To Cart #1612,Sample interaction 1612 of type add_to_cart via mobile_app.,2,"{""device"":""mobile"",""campaign"":""mobile_push""}"
204,195,4,email_click,email,Email Click #1613,Sample interaction 1613 of type email_click via email.,3,"{""device"":""desktop"",""campaign"":""spring_sale""}"
154,440,4,page_view,support,Page View #1614,Sample interaction 1614 of type page_view via support.,5,"{""device"":""mobile"",""campaign"":""mobile_push""}"
49,549,5,purchase,email,Purchase #1615,Sample interaction 1615 of type purchase via email.,2,"{""device"":""desktop"",""campaign"":""spring_sale""}"
14,645,5,purchase,support,Purchase #1616,Sample interaction 1616 of type purchase via support.,5,"{""device"":""mobile"",""campaign"":""mobile_push""}"
227,501,4,add_to_cart,store,Add To Cart #1617,Sample interaction 1617 of type add_to_cart via store.,5,"{""device"":""mobile"",""campaign"":""mobile_push""}"
17,172,9,email_click,support,Email Click #1618,Sample interaction 1618 of type email_click via support.,3,"{""device"":""mobile"",""campaign"":""mobile_push""}"
128,532,8,purchase,email,Purchase #1619,Sample interaction 1619 of type purchase via email.,3,"{""device"":""desktop"",""campaign"":""spring_sale""}"
135,712,8,store_visit,store,Store Visit #1620,Sample interaction 1620 of type store_visit via store.,3,"{""device"":""mobile"",""campaign"":""mobile_push""}"
149,411,1,review,mobile_app,Review #1621,Sample interaction 1621 of type review via mobile_app.,2,"{""device"":""mobile"",""campaign"":""mobile_push""}"
116,241,7,review,email,Review #1622,Sample interaction 1622 of type review via email.,4,"{""device"":""desktop"",""campaign"":""spring_sale""}"
228,387,3,email_open,email,Email Open #1623,Sample interaction 1623 of type email_open via email.,5,"{""device"":""desktop"",""campaign"":""spring_sale""}"
22,138,2,support_ticket,store,Support Ticket #1624,Sample interaction 1624 of type support_ticket via store.,5,"{""device"":""mobile"",""campaign"":""mobile_push""}"
91,236,1,store_visit,support,Store Visit #1625,Sample interaction 1625 of type store_visit via support.,5,"{""device"":""mobile"",""campaign"":""mobile_push""}"
87,437,8,store_visit,store,Store Visit #1626,Sample interaction 1626 of type store_visit via store.,4,"{""device"":""mobile"",""campaign"":""mobile_push""}"
95,510,6,support_ticket,store,Support Ticket #1627,Sample interaction 1627 of type support_ticket via store.,1,"{""device"":""mobile"",""campaign"":""mobile_push""}"
46,453,4,support_ticket,web,Support Ticket #1628,Sample interaction 1628 of type support_ticket via web.,3,"{""device"":""desktop"",""campaign"":""spring_sale""}"
231,85,5,add_to_cart,email,Add To Cart #1629,Sample interaction 1629 of type add_to_cart via email.,2,"{""device"":""desktop"",""campaign"":""spring_sale""}"
26,122,2,email_open,web,Email Open #1630,Sample interaction 1630 of type email_open via web.,5,"{""device"":""desktop"",""campaign"":""spring_sale""}"
52,342,4,email_open,email,Email Open #1631,Sample interaction 1631 of type email_open via email.,3,"{""device"":""desktop"",""campaign"":""spring_sale""}"
191,787,5,review,support,Review #1632,Sample interaction 1632 of type review via support.,2,"{""device"":""mobile"",""campaign"":""mobile_push""}"
219,771,9,support_ticket,web,Support Ticket #1633,Sample interaction 1633 of type support_ticket via web.,3,"{""device"":""desktop"",""campaign"":""spring_sale""}"
73,355,7,email_click,support,Email Click #1634,Sample interaction 1634 of type email_click via support.,1,"{""device"":""mobile"",""campaign"":""mobile_push""}"
121,670,9,purchase,store,Purchase #1635,Sample interaction 1635 of type purchase via store.,2,"{""device"":""mobile"",""campaign"":""mobile_push""}"
59,741,4,store_visit,mobile_app,Store Visit #1636,Sample interaction 1636 of type store_visit via mobile_app.,5,"{""device"":""mobile"",""campaign"":""mobile_push""}"
151,566,8,store_visit,email,Store Visit #1637,Sample interaction 1637 of type store_visit via email.,1,"{""device"":""desktop"",""campaign"":""spring_sale""}"
81,193,7,email_click,mobile_app,Email Click #1638,Sample interaction 1638 of type email_click via mobile_app.,4,"{""device"":""mobile"",""campaign"":""mobile_push""}"
116,572,1,email_open,mobile_app,Email Open #1639,Sample interaction 1639 of type email_open via mobile_app.,5,"{""device"":""mobile"",""campaign"":""mobile_push""}"
224,132,5,page_view,store,Page View #1640,Sample interaction 1640 of type page_view via store.,3,"{""device"":""mobile"",""campaign"":""mobile_push""}"
87,231,7,email_click,store,Email Click #1641,Sample interaction 1641 of type email_click via store.,5,"{""device"":""mobile"",""campaign"":""mobile_push""}"
77,334,1,page_view,mobile_app,Page View #1642,Sample interaction 1642 of type page_view via mobile_app.,2,"{""device"":""mobile"",""campaign"":""mobile_push""}"
244,339,7,email_click,mobile_app,Email Click #1643,Sample interaction 1643 of type email_click via mobile_app.,4,"{""device"":""mobile"",""campaign"":""mobile_push""}"
17,548,7,review,store,Review #1644,Sample interaction 1644 of type review via store.,1,"{""device"":""mobile"",""campaign"":""mobile_push""}"
85,584,8,support_ticket,web,Support Ticket #1645,Sample interaction 1645 of type support_ticket via web.,2,"{""device"":""desktop"",""campaign"":""spring_sale""}"
27,692,9,purchase,web,Purchase #1646,Sample interaction 1646 of type purchase via web.,5,"{""device"":""desktop"",""campaign"":""spring_sale""}"
126,28,3,review,web,Review #1647,Sample interaction 1647 of type review via web.,4,"{""device"":""desktop"",""campaign"":""spring_sale""}"
73,211,4,support_ticket,support,Support Ticket #1648,Sample interaction 1648 of type support_ticket via support.,1,"{""device"":""mobile"",""campaign"":""mobile_push""}"
117,59,6,page_view,mobile_app,Page View #1649,Sample interaction 1649 of type page_view via mobile_app.,3,"{""device"":""mobile"",""campaign"":""mobile_push""}"
221,421,7,purchase,web,Purchase #1650,Sample interaction 1650 of type purchase via web.,2,"{""device"":""desktop"",""campaign"":""spring_sale""}"
138,429,8,add_to_cart,store,Add To Cart #1651,Sample interaction 1651 of type add_to_cart via store.,2,"{""device"":""mobile"",""campaign"":""mobile_push""}"
34,211,5,email_click,store,Email Click #1652,Sample interaction 1652 of type email_click via store.,2,"{""device"":""mobile"",""campaign"":""mobile_push""}"
155,589,5,review,support,Review #1653,Sample interaction 1653 of type review via support.,4,"{""device"":""mobile"",""campaign"":""mobile_push""}"
71,207,1,purchase,store,Purchase #1654,Sample interaction 1654 of type purchase via store.,1,"{""device"":""mobile"",""campaign"":""mobile_push""}"
212,409,4,email_open,support,Email Open #1655,Sample interaction 1655 of type email_open via support.,4,"{""device"":""mobile"",""campaign"":""mobile_push""}"
118,474,1,add_to_cart,email,Add To Cart #1656,Sample interaction 1656 of type add_to_cart via email.,4,"{""device"":""desktop"",""campaign"":""spring_sale""}"
89,718,5,email_click,support,Email Click #1657,Sample interaction 1657 of type email_click via support.,2,"{""device"":""mobile"",""campaign"":""mobile_push""}"
107,256,3,email_click,store,Email Click #1658,Sample interaction 1658 of type email_click via store.,4,"{""device"":""mobile"",""campaign"":""mobile_push""}"
234,675,3,add_to_cart,store,Add To Cart #1659,Sample interaction 1659 of type add_to_cart via store.,1,"{""device"":""mobile"",""campaign"":""mobile_push""}"
62,162,5,support_ticket,web,Support Ticket #1660,Sample interaction 1660 of type support_ticket via web.,2,"{""device"":""desktop"",""campaign"":""spring_sale""}"
233,506,7,add_to_cart,email,Add To Cart #1661,Sample interaction 1661 of type add_to_cart via email.,1,"{""device"":""desktop"",""campaign"":""spring_sale""}"
194,108,9,email_open,store,Email Open #1662,Sample interaction 1662 of type email_open via store.,4,"{""device"":""mobile"",""campaign"":""mobile_push""}"
43,259,4,page_view,store,Page View #1663,Sample interaction 1663 of type page_view via store.,1,"{""device"":""mobile"",""campaign"":""mobile_push""}"
19,655,8,email_click,email,Email Click #1664,Sample interaction 1664 of type email_click via email.,4,"{""device"":""desktop"",""campaign"":""spring_sale""}"
220,200,7,page_view,web,Page View #1665,Sample interaction 1665 of type page_view via web.,3,"{""device"":""desktop"",""campaign"":""spring_sale""}"
30,727,3,email_open,store,Email Open #1666,Sample interaction 1666 of type email_open via store.,4,"{""device"":""mobile"",""campaign"":""mobile_push""}"
119,70,2,review,store,Review #1667,Sample interaction 1667 of type review via store.,2,"{""device"":""mobile"",""campaign"":""mobile_push""}"
121,286,3,purchase,web,Purchase #1668,Sample interaction 1668 of type purchase via web.,5,"{""device"":""desktop"",""campaign"":""spring_sale""}"
26,182,5,add_to_cart,support,Add To Cart #1669,Sample interaction 1669 of type add_to_cart via support.,4,"{""device"":""mobile"",""campaign"":""mobile_push""}"
44,80,1,support_ticket,mobile_app,Support Ticket #1670,Sample interaction 1670 of type support_ticket via mobile_app.,4,"{""device"":""mobile"",""campaign"":""mobile_push""}"
92,183,4,page_view,support,Page View #1671,Sample interaction 1671 of type page_view via support.,2,"{""device"":""mobile"",""campaign"":""mobile_push""}"
114,714,1,add_to_cart,store,Add To Cart #1672,Sample interaction 1672 of type add_to_cart via store.,3,"{""device"":""mobile"",""campaign"":""mobile_push""}"
114,54,1,page_view,store,Page View #1673,Sample interaction 1673 of type page_view via store.,2,"{""device"":""mobile"",""campaign"":""mobile_push""}"
238,256,6,review,mobile_app,Review #1674,Sample interaction 1674 of type review via mobile_app.,1,"{""device"":""mobile"",""campaign"":""mobile_push""}"
5,432,1,page_view,email,Page View #1675,Sample interaction 1675 of type page_view via email.,2,"{""device"":""desktop"",""campaign"":""spring_sale""}"
175,686,2,review,web,Review #1676,Sample interaction 1676 of type review via web.,2,"{""device"":""desktop"",""campaign"":""spring_sale""}"
186,172,1,email_click,support,Email Click #1677,Sample interaction 1677 of type email_click via support.,1,"{""device"":""mobile"",""campaign"":""mobile_push""}"
209,335,6,review,support,Review #1678,Sample interaction 1678 of type review via support.,2,"{""device"":""mobile"",""campaign"":""mobile_push""}"
