order_id,customer_id,store_id,store_type,status,channel,payment_method,order_date,day_of_week,hour_of_day,shipping_city,shipping_province,num_items,total_quantity,total_line_amount,total_discount_amount,num_promotions_applied,target_total_amount
633,100,9,physical,paid,store,credit_card,"2025-06-02 07:06:44",2,7,Kingston,Ontario,5,14,1932.21,251.20,0,854.92
634,138,1,online,shipped,online,debit,"2024-06-03 11:38:34",2,11,Toronto,Ontario,1,2,205.95,75.61,0,1314.37
635,18,3,physical,delivered,store,cash,"2024-03-21 10:02:23",5,10,"Niagara Falls",Ontario,1,4,1124.83,17.37,2,123.18
636,218,1,online,delivered,online,paypal,"2023-11-29 04:07:40",4,4,Toronto,Ontario,5,16,3686.06,297.06,0,897.96
637,79,1,online,pending,online,debit,"2024-06-12 14:23:56",4,14,Toronto,Ontario,4,9,2681.81,231.95,2,71.63
638,222,1,online,cancelled,online,debit,"2023-07-09 04:23:50",1,4,Mississauga,Ontario,2,9,3700.21,630.76,1,293.88
639,106,1,online,delivered,online,paypal,"2023-06-30 22:23:39",6,22,Kitchener,Ontario,5,15,3490.54,657.39,2,1019.07
640,167,3,physical,shipped,store,debit,"2024-11-05 16:45:07",3,16,Mississauga,Ontario,5,13,3124.42,824.22,0,812.54
641,20,1,online,delivered,online,credit_card,"2023-02-11 00:09:49",7,0,Mississauga,Ontario,1,3,22.60,1.94,0,107.27
642,13,8,physical,delivered,store,credit_card,"2023-04-13 15:47:40",5,15,Toronto,Ontario,4,15,3094.47,575.10,1,936.73
643,155,1,online,delivered,online,credit_card,"2024-06-01 06:59:41",7,6,Ottawa,Ontario,5,14,2191.74,482.50,1,22.16
644,106,8,physical,paid,store,credit_card,"2024-11-17 05:23:28",1,5,Kitchener,Ontario,1,5,293.03,48.17,0,40.01
645,120,5,physical,delivered,store,credit_card,"2025-02-01 13:34:12",7,13,Kingston,Ontario,4,13,3014.64,404.32,0,1154.07
646,205,1,online,confirmed,online,credit_card,"2023-10-26 18:13:03",5,18,Ottawa,Ontario,1,4,1306.99,55.41,0,695.26
647,100,1,online,delivered,online,credit_card,"2025-08-15 13:54:10",6,13,Kingston,Ontario,1,1,354.14,108.03,0,639.11
648,246,4,physical,confirmed,store,credit_card,"2024-10-01 04:53:51",3,4,Brampton,Ontario,1,2,735.60,24.80,2,480.23
649,245,1,online,delivered,online,cash,"2025-05-17 16:52:17",7,16,Ottawa,Ontario,3,9,1240.95,155.10,1,78.28
650,24,2,physical,delivered,store,debit,"2023-09-12 08:40:50",3,8,Toronto,Ontario,3,7,1167.58,254.64,1,30.98
651,185,1,online,paid,online,paypal,"2024-03-04 23:53:12",2,23,Kingston,Ontario,4,10,2834.84,377.28,1,230.31
652,173,8,physical,delivered,store,cash,"2025-04-14 03:10:38",2,3,London,Ontario,4,15,2265.23,441.74,1,1023.91
653,216,1,online,pending,online,credit_card,"2025-11-17 12:54:10",2,12,Brampton,Ontario,2,7,1107.08,253.04,0,194.77
654,82,5,physical,delivered,store,credit_card,"2023-11-28 03:53:01",3,3,Toronto,Ontario,3,7,382.22,122.79,0,64.63
655,125,1,online,delivered,online,debit,"2023-06-12 07:06:21",2,7,Kitchener,Ontario,3,13,2556.09,454.26,0,283.44
656,188,5,physical,delivered,store,cash,"2025-05-14 02:45:03",4,2,Brampton,Ontario,4,15,2813.29,721.07,0,108.17
657,68,3,physical,delivered,store,gift_card,"2023-02-18 10:36:00",7,10,Brampton,Ontario,3,7,2875.65,175.99,0,20.01
658,211,1,online,delivered,online,paypal,"2024-11-03 08:11:43",1,8,London,Ontario,5,12,2095.59,508.19,2,86.51
659,63,1,online,delivered,online,gift_card,"2024-01-15 12:01:00",2,12,Brampton,Ontario,5,9,3031.78,306.15,1,327.91
660,155,1,online,delivered,online,debit,"2025-06-17 05:39:17",3,5,Mississauga,Ontario,2,6,1650.19,492.17,0,72.44
661,128,1,online,delivered,online,credit_card,"2024-01-24 03:50:32",4,3,Hamilton,Ontario,3,11,3219.71,668.37,1,54.06
662,74,1,online,paid,online,paypal,"2023-03-04 23:44:20",7,23,"Niagara Falls",Ontario,4,14,3219.10,489.38,1,321.62
663,249,2,physical,paid,store,credit_card,"2023-08-08 04:32:45",3,4,Kingston,Ontario,1,2,722.65,49.35,1,1100.64
664,163,1,online,confirmed,online,debit,"2023-02-04 22:12:14",7,22,Kitchener,Ontario,5,13,2354.07,343.27,0,20.02
665,85,2,physical,pending,store,cash,"2025-03-17 01:26:31",2,1,Ottawa,Ontario,1,1,226.00,28.69,0,869.70
666,52,3,physical,returned,store,gift_card,"2024-10-23 00:08:37",4,0,Mississauga,Ontario,4,16,2409.61,336.28,0,612.95
667,148,1,online,delivered,online,credit_card,"2023-02-24 18:02:32",6,18,Kingston,Ontario,1,4,738.52,199.64,0,810.79
668,182,4,physical,shipped,store,debit,"2024-12-04 08:39:53",4,8,Ottawa,Ontario,5,13,3680.14,350.48,0,531.07
669,242,1,online,delivered,online,debit,"2025-06-17 02:19:08",3,2,Kitchener,Ontario,1,3,1078.04,260.77,0,225.45
670,80,1,online,shipped,online,credit_card,"2024-04-23 23:34:52",3,23,Kingston,Ontario,4,11,1172.33,144.40,1,399.33
671,184,1,online,paid,online,credit_card,"2023-04-03 07:32:57",2,7,Hamilton,Ontario,5,17,3624.91,223.99,2,1475.02
672,161,1,online,delivered,online,credit_card,"2025-08-12 12:44:52",3,12,Kingston,Ontario,5,19,3585.08,552.20,1,281.01
673,237,1,online,delivered,online,paypal,"2023-01-24 14:53:30",3,14,Ottawa,Ontario,3,8,2061.85,187.59,1,1020.33
674,199,1,online,delivered,online,credit_card,"2025-09-28 01:23:41",1,1,Toronto,Ontario,2,5,575.86,217.89,1,297.28
675,112,1,online,delivered,online,debit,"2023-06-19 18:36:41",2,18,London,Ontario,4,11,1997.51,557.48,0,40.86
676,107,4,physical,delivered,store,debit,"2023-02-25 11:52:41",7,11,Toronto,Ontario,5,11,2992.82,464.79,1,756.76
677,15,1,online,shipped,online,credit_card,"2024-12-21 07:14:58",7,7,Toronto,Ontario,5,12,1077.02,150.42,0,547.44
678,28,6,physical,shipped,store,credit_card,"2025-02-22 14:53:56",7,14,Kingston,Ontario,5,15,3174.90,273.46,1,658.05
679,166,2,physical,delivered,store,cash,"2024-09-19 10:33:28",5,10,Kitchener,Ontario,5,15,2953.58,467.71,1,61.82
680,30,7,physical,delivered,store,debit,"2024-07-15 21:09:52",2,21,Toronto,Ontario,4,17,2086.25,431.95,0,1220.71
681,39,7,physical,delivered,store,debit,"2025-06-20 11:03:17",6,11,Mississauga,Ontario,2,10,664.44,20.51,1,74.91
682,209,1,online,delivered,online,paypal,"2024-11-10 00:40:56",1,0,"Niagara Falls",Ontario,2,7,2006.76,703.92,1,253.48
683,73,1,online,pending,online,gift_card,"2025-06-13 14:11:34",6,14,Toronto,Ontario,1,1,265.19,86.29,2,20.20
684,52,1,online,delivered,online,credit_card,"2023-06-19 11:05:03",2,11,Mississauga,Ontario,1,3,631.71,39.39,0,695.40
685,11,1,online,shipped,online,gift_card,"2025-06-26 18:58:22",5,18,Ottawa,Ontario,2,4,982.05,114.41,0,1383.22
686,190,8,physical,delivered,store,cash,"2025-05-04 05:53:25",1,5,Kingston,Ontario,2,6,1030.62,321.72,1,148.72
687,124,1,online,pending,online,cash,"2024-08-11 17:33:44",1,17,Ottawa,Ontario,4,13,1630.48,315.80,0,1259.61
688,198,1,online,delivered,online,credit_card,"2025-11-10 19:59:31",2,19,Toronto,Ontario,4,8,1411.30,101.08,1,69.82
689,221,1,online,delivered,online,cash,"2024-08-29 19:21:02",5,19,Hamilton,Ontario,2,7,1322.12,81.32,0,996.45
690,22,6,physical,paid,store,credit_card,"2023-10-27 02:21:17",6,2,London,Ontario,1,1,41.48,2.33,1,206.10
691,80,1,online,paid,online,gift_card,"2024-08-16 21:21:03",6,21,Kingston,Ontario,2,4,462.49,55.82,2,1051.03
692,13,1,online,cancelled,online,credit_card,"2023-08-06 04:52:00",1,4,Ottawa,Ontario,2,5,322.21,95.09,0,256.82
693,163,1,online,paid,online,credit_card,"2024-12-04 22:13:33",4,22,Mississauga,Ontario,5,16,1910.08,614.93,0,59.66
694,198,4,physical,confirmed,store,credit_card,"2025-10-31 03:37:51",6,3,Toronto,Ontario,5,13,2625.77,700.92,1,78.05
695,142,1,online,paid,online,credit_card,"2024-01-13 18:39:24",7,18,Kingston,Ontario,1,1,131.17,19.56,0,154.02
696,128,6,physical,paid,store,debit,"2023-10-10 04:30:01",3,4,Hamilton,Ontario,2,5,816.91,232.56,0,677.55
697,64,5,physical,delivered,store,credit_card,"2023-07-02 17:15:18",1,17,"Niagara Falls",Ontario,4,16,4323.69,318.71,1,64.34
698,27,5,physical,delivered,store,cash,"2024-03-27 03:01:19",4,3,Mississauga,Ontario,3,6,1450.98,150.93,0,1300.40
699,101,1,online,confirmed,online,debit,"2023-02-09 09:13:27",5,9,Toronto,Ontario,2,8,1274.56,312.36,1,1367.31
700,72,1,online,delivered,online,credit_card,"2025-07-27 18:20:29",1,18,Toronto,Ontario,1,1,91.85,21.34,2,21.39
701,134,1,online,shipped,online,other,"2024-06-23 16:32:56",1,16,Toronto,Ontario,3,9,3128.65,665.50,1,41.22
702,153,1,online,shipped,online,credit_card,"2023-06-18 21:21:19",1,21,Ottawa,Ontario,5,18,3860.59,1015.81,0,524.77
703,91,1,online,shipped,online,credit_card,"2025-06-10 09:24:12",3,9,Kitchener,Ontario,4,10,3603.93,533.43,1,160.88
704,98,7,physical,delivered,store,credit_card,"2024-12-13 03:46:25",6,3,Toronto,Ontario,4,5,1110.60,307.46,0,1348.49
705,33,1,online,confirmed,online,credit_card,"2023-09-19 14:15:04",3,14,"Niagara Falls",Ontario,2,5,2240.59,48.41,0,1162.82
706,192,1,online,cancelled,online,credit_card,"2023-09-06 15:25:48",4,15,Mississauga,Ontario,4,12,3289.66,762.50,2,243.14
707,141,1,online,shipped,online,paypal,"2023-07-09 21:02:05",1,21,Ottawa,Ontario,3,9,1431.84,244.06,0,640.81
708,174,1,online,pending,online,credit_card,"2025-05-28 23:14:55",4,23,London,Ontario,4,12,3315.03,583.49,0,93.11
709,173,1,online,delivered,online,paypal,"2025-04-17 16:47:19",5,16,"Niagara Falls",Ontario,4,12,1585.92,215.04,1,368.56
710,213,1,online,paid,online,credit_card,"2024-03-23 03:45:37",7,3,Brampton,Ontario,4,11,3160.35,829.54,1,1305.44
711,200,4,physical,paid,store,other,"2023-06-17 23:00:06",7,23,Kitchener,Ontario,4,16,2300.92,503.73,0,708.98
712,69,1,online,paid,online,credit_card,"2025-01-21 17:15:28",3,17,Kitchener,Ontario,2,7,2467.72,408.75,0,707.70
713,93,5,physical,paid,store,debit,"2023-08-13 13:28:38",1,13,Hamilton,Ontario,4,11,2120.36,513.91,1,619.47
714,76,1,online,delivered,online,debit,"2025-11-17 04:51:45",2,4,Kingston,Ontario,5,15,1812.45,339.97,1,1493.60
715,211,1,online,delivered,online,debit,"2023-11-10 04:58:41",6,4,London,Ontario,5,16,5148.91,537.41,1,178.61
716,149,1,online,paid,online,debit,"2024-03-07 03:39:28",5,3,Hamilton,Ontario,4,15,1811.52,430.22,0,937.57
717,42,1,online,paid,online,credit_card,"2024-06-29 01:36:53",7,1,London,Ontario,5,15,2998.39,615.38,1,597.00
718,92,9,physical,shipped,store,credit_card,"2023-05-29 18:43:03",2,18,Toronto,Ontario,5,10,1753.96,260.70,2,226.00
719,101,1,online,delivered,online,gift_card,"2024-10-15 21:49:58",3,21,Toronto,Ontario,4,7,1368.87,146.01,0,772.54
720,210,4,physical,delivered,store,paypal,"2024-04-17 07:25:53",4,7,Brampton,Ontario,2,6,1043.72,235.62,0,605.98
721,167,2,physical,paid,store,paypal,"2023-10-29 12:22:34",1,12,Mississauga,Ontario,1,1,23.17,5.73,1,604.14
722,248,7,physical,paid,store,paypal,"2023-05-13 00:07:24",7,0,Brampton,Ontario,5,10,983.53,259.62,1,869.19
723,155,1,online,confirmed,online,other,"2024-07-02 21:46:00",3,21,Brampton,Ontario,4,15,1819.49,548.02,0,88.87
724,7,1,online,paid,online,credit_card,"2024-01-24 12:11:17",4,12,Hamilton,Ontario,4,9,945.01,87.10,1,751.89
725,58,1,online,delivered,online,credit_card,"2024-02-20 10:42:34",3,10,"Niagara Falls",Ontario,5,18,4247.97,1239.88,0,1134.31
726,72,1,online,paid,online,gift_card,"2025-10-25 03:45:29",7,3,Toronto,Ontario,4,13,681.02,101.40,0,23.53
727,174,1,online,shipped,online,credit_card,"2025-06-26 00:34:52",5,0,London,Ontario,3,6,727.52,82.83,1,533.49
728,238,1,online,delivered,online,credit_card,"2023-05-03 09:13:02",4,9,Toronto,Ontario,2,5,1325.01,331.19,0,1168.72
729,211,5,physical,shipped,store,credit_card,"2023-07-20 05:26:50",5,5,London,Ontario,2,2,288.21,86.07,0,84.90
730,31,1,online,delivered,online,cash,"2023-06-06 03:26:15",3,3,London,Ontario,2,6,318.50,93.60,0,38.16
731,52,1,online,delivered,online,credit_card,"2023-10-26 18:40:04",5,18,Mississauga,Ontario,1,3,741.34,6.89,0,425.07
732,207,1,online,delivered,online,credit_card,"2023-02-10 08:12:12",6,8,Toronto,Ontario,1,4,16.86,5.90,0,375.03
733,128,5,physical,delivered,store,gift_card,"2023-08-17 13:38:56",5,13,Hamilton,Ontario,2,8,506.09,164.59,0,464.81
734,6,2,physical,pending,store,credit_card,"2023-05-26 16:11:33",6,16,Mississauga,Ontario,5,17,4554.83,760.91,0,42.39
735,15,7,physical,delivered,store,paypal,"2023-11-25 05:12:34",7,5,Toronto,Ontario,3,7,1728.79,356.05,1,443.16
736,112,4,physical,delivered,store,debit,"2024-05-04 02:06:06",7,2,London,Ontario,1,1,355.24,144.40,0,188.64
737,238,9,physical,paid,store,gift_card,"2024-07-07 06:11:49",1,6,Toronto,Ontario,5,14,3441.88,892.70,0,64.03
738,168,1,online,delivered,online,credit_card,"2025-07-14 17:59:13",2,17,"Niagara Falls",Ontario,1,3,912.66,309.69,0,712.41
739,169,1,online,returned,online,credit_card,"2025-02-07 17:46:21",6,17,Mississauga,Ontario,2,8,1759.12,248.20,0,30.17
740,96,7,physical,pending,store,credit_card,"2025-04-09 02:28:16",4,2,Kingston,Ontario,3,12,1575.52,305.03,2,1302.34
741,146,9,physical,confirmed,store,credit_card,"2023-02-10 15:28:45",6,15,Toronto,Ontario,2,8,1542.34,179.18,0,1373.00
742,209,4,physical,cancelled,store,credit_card,"2024-06-12 19:25:49",4,19,"Niagara Falls",Ontario,1,5,914.01,212.29,0,675.17
743,166,1,online,shipped,online,credit_card,"2025-10-03 02:16:24",6,2,Kitchener,Ontario,5,17,3103.89,359.61,0,204.55
744,215,1,online,confirmed,online,credit_card,"2024-05-15 17:38:04",4,17,Toronto,Ontario,4,12,3578.52,266.22,0,424.45
745,42,1,online,delivered,online,credit_card,"2025-04-08 23:29:03",3,23,London,Ontario,5,11,2415.27,647.53,1,323.95
746,154,1,online,delivered,online,credit_card,"2025-07-27 01:30:29",1,1,Hamilton,Ontario,3,14,3711.42,753.75,0,27.86
747,82,1,online,paid,online,debit,"2024-03-28 09:49:46",5,9,Ottawa,Ontario,4,15,4654.27,345.83,1,74.56
748,9,1,online,delivered,online,credit_card,"2025-06-08 06:35:31",1,6,Kingston,Ontario,2,6,944.64,140.63,2,84.85
749,197,1,online,cancelled,online,debit,"2023-10-21 07:25:29",7,7,Toronto,Ontario,3,10,2315.84,381.91,0,464.42
750,104,1,online,shipped,online,credit_card,"2023-03-10 04:19:09",6,4,Kitchener,Ontario,3,9,2625.68,171.33,1,775.13
751,183,7,physical,delivered,store,credit_card,"2023-04-25 03:14:30",3,3,Brampton,Ontario,4,12,2053.24,436.30,2,875.34
752,248,1,online,delivered,online,debit,"2023-07-24 06:18:28",2,6,Brampton,Ontario,2,3,813.57,221.50,2,350.75
753,194,1,online,shipped,online,debit,"2023-12-05 11:23:22",3,11,Mississauga,Ontario,3,4,1161.98,152.53,1,584.54
754,45,3,physical,shipped,store,credit_card,"2024-04-09 07:50:01",3,7,Kitchener,Ontario,3,11,1618.18,205.62,0,20.19
755,125,1,online,confirmed,online,credit_card,"2025-03-07 16:19:26",6,16,Kitchener,Ontario,4,13,2157.46,375.68,1,1360.31
756,51,1,online,delivered,online,credit_card,"2025-04-19 23:39:50",7,23,Kitchener,Ontario,5,18,4575.65,831.20,1,1157.58
757,56,7,physical,delivered,store,debit,"2023-05-20 03:59:43",7,3,Ottawa,Ontario,5,6,1370.35,339.03,0,22.91
758,215,2,physical,delivered,store,debit,"2023-04-16 15:11:29",1,15,Toronto,Ontario,5,13,2931.86,669.28,1,27.78
759,38,4,physical,delivered,store,credit_card,"2023-11-04 17:50:20",7,17,Hamilton,Ontario,2,8,2080.76,341.84,1,938.42
760,246,6,physical,confirmed,store,gift_card,"2025-05-30 02:53:58",6,2,Brampton,Ontario,1,4,1349.35,256.77,0,293.34
761,129,4,physical,returned,store,cash,"2025-01-30 15:54:26",5,15,Ottawa,Ontario,3,12,1627.34,173.14,0,659.64
762,14,9,physical,returned,store,credit_card,"2024-11-25 19:08:22",2,19,Toronto,Ontario,5,14,2112.26,477.65,2,877.51
763,8,1,online,delivered,online,debit,"2024-01-23 20:45:01",3,20,Kitchener,Ontario,5,11,2240.44,519.67,0,229.23
764,64,1,online,delivered,online,cash,"2023-09-02 21:16:12",7,21,"Niagara Falls",Ontario,2,6,861.00,329.89,1,1312.36
765,91,1,online,delivered,online,credit_card,"2024-11-17 16:37:11",1,16,Toronto,Ontario,4,13,2915.75,501.91,1,27.61
766,20,6,physical,confirmed,store,cash,"2024-01-07 19:21:48",1,19,Ottawa,Ontario,3,9,2172.16,651.13,1,976.71
767,141,1,online,paid,online,credit_card,"2025-06-16 17:03:13",2,17,London,Ontario,4,16,5516.82,551.38,1,45.38
768,106,1,online,confirmed,online,credit_card,"2025-10-31 17:02:18",6,17,Kitchener,Ontario,4,15,3822.16,1115.59,0,238.75
769,190,5,physical,pending,store,other,"2024-01-08 20:42:18",2,20,Ottawa,Ontario,4,10,2686.70,413.38,1,167.61
770,208,1,online,delivered,online,cash,"2023-12-11 22:43:03",2,22,Ottawa,Ontario,2,4,1178.36,129.34,1,1154.91
771,74,1,online,delivered,online,credit_card,"2024-12-15 10:28:58",1,10,"Niagara Falls",Ontario,2,5,1308.00,285.63,0,142.43
772,218,1,online,confirmed,online,credit_card,"2025-08-14 16:53:11",5,16,Toronto,Ontario,5,20,2900.57,391.61,0,864.92
773,200,1,online,delivered,online,paypal,"2023-12-21 07:17:12",5,7,Hamilton,Ontario,5,11,2037.70,121.56,0,552.76
774,148,2,physical,paid,store,credit_card,"2024-02-06 04:12:10",3,4,Hamilton,Ontario,2,7,2679.23,255.81,2,1054.84
775,213,1,online,delivered,online,credit_card,"2023-03-07 19:52:57",3,19,Brampton,Ontario,5,13,5006.21,775.30,0,243.62
776,12,3,physical,confirmed,store,debit,"2024-09-17 19:47:32",3,19,Toronto,Ontario,4,10,2959.89,291.68,1,876.29
777,168,3,physical,paid,store,credit_card,"2024-10-04 14:56:26",6,14,Toronto,Ontario,2,7,1742.60,317.18,0,22.27
778,105,1,online,delivered,online,cash,"2024-12-24 12:05:59",3,12,Kingston,Ontario,4,11,2082.41,545.85,0,449.35
779,100,1,online,delivered,online,credit_card,"2023-03-24 20:29:46",6,20,Kingston,Ontario,2,4,1220.99,249.95,0,23.17
780,93,1,online,delivered,online,credit_card,"2025-06-05 21:52:23",5,21,London,Ontario,1,1,223.00,51.52,0,69.13
781,212,1,online,delivered,online,paypal,"2025-07-06 21:52:03",1,21,Toronto,Ontario,3,14,3461.63,606.38,0,1427.60
782,187,1,online,shipped,online,credit_card,"2024-07-28 20:58:10",1,20,Ottawa,Ontario,4,11,4103.89,859.13,0,439.56
783,185,1,online,confirmed,online,debit,"2023-07-29 02:29:41",7,2,Kingston,Ontario,1,3,665.55,172.92,2,21.35
784,35,6,physical,shipped,store,paypal,"2025-04-22 01:50:35",3,1,Kingston,Ontario,2,5,984.71,221.02,0,91.94
785,114,1,online,paid,online,debit,"2024-06-17 01:47:06",2,1,Toronto,Ontario,1,4,643.91,225.49,2,1072.94
786,43,8,physical,shipped,store,credit_card,"2024-10-24 09:22:02",5,9,Mississauga,Ontario,4,11,3924.84,572.23,0,1280.64
787,104,1,online,paid,online,cash,"2024-07-17 20:32:25",4,20,Hamilton,Ontario,3,11,1291.63,109.31,0,214.84
788,137,1,online,cancelled,online,credit_card,"2025-10-31 01:19:56",6,1,Hamilton,Ontario,3,9,1450.74,309.10,2,1110.45
789,81,1,online,delivered,online,credit_card,"2025-05-19 18:58:05",2,18,Kitchener,Ontario,5,18,3259.01,564.10,0,35.50
790,185,1,online,shipped,online,other,"2023-09-30 07:52:54",7,7,Kitchener,Ontario,2,5,1293.14,43.75,0,1435.38
791,131,1,online,paid,online,credit_card,"2023-04-10 08:12:05",2,8,Brampton,Ontario,1,4,1099.49,151.43,1,1253.92
792,64,6,physical,paid,store,gift_card,"2025-08-24 10:37:05",1,10,"Niagara Falls",Ontario,4,11,1318.64,322.54,2,863.00
793,36,1,online,paid,online,credit_card,"2023-12-18 18:11:58",2,18,Kitchener,Ontario,4,9,2049.51,319.88,1,1173.90
794,46,1,online,returned,online,credit_card,"2024-04-24 19:53:13",4,19,London,Ontario,5,11,2460.56,302.02,1,1105.92
795,212,8,physical,paid,store,gift_card,"2023-01-26 22:09:03",5,22,Kitchener,Ontario,4,9,2253.93,380.39,0,113.68
796,159,1,online,delivered,online,paypal,"2025-01-25 15:10:51",7,15,London,Ontario,3,9,898.85,184.23,0,1193.92
797,9,8,physical,paid,store,credit_card,"2023-03-13 20:57:30",2,20,Kingston,Ontario,5,16,2206.34,501.63,1,1013.60
798,70,1,online,delivered,online,debit,"2023-10-25 14:02:59",4,14,Kitchener,Ontario,4,5,967.94,126.01,1,977.96
799,215,9,physical,paid,store,debit,"2025-08-23 22:33:09",7,22,Toronto,Ontario,1,2,442.81,147.57,1,124.58
800,211,8,physical,delivered,store,paypal,"2023-01-18 22:59:21",4,22,London,Ontario,1,5,1005.92,243.88,0,1010.40
